stable_id,title_zh,abstract_zh
ea1b05ad41b74674,RbAg4I5 具有非凡的隔热性能,超离子导体的特点是高度移动的带电离子，反映了其晶体结构中存在松散键合和部分占据的物质。这些结构特征对于实现高性能隔热也至关重要。然而，用于隔热的传统骨架材料，例如SiO2，缺乏这样的晶体学属性。因此，全致密和 3% 致密 SiO2 的室温热导率 (κ) 值分别保持在 1400 和 15 mW m−1 K−1 左右。这项工作展示了超离子导体作为隔热新范例的使用。单晶 RbAg4I5 在室温下表现出 130 mW m−1 K−1 的极低 κ。此外，密度为 3.6% 的 RbAg4I5 多孔形式实现了仅 6 mW m−1 K−1 的创纪录低 κ，大大优于现有的多孔绝热体。当用作传统 Bi2Te3 热电器件中的填料时，这种多孔绝缘体可抑制气体介导的传热，从而使器件性能提高 10%。此外，该材料有效隔离CPU热量，使相邻闪存温度下降5.3K，启动速度提升16%。这里介绍的设计策略预计将为推进热管理技术开辟新的途径。
573d3efc11d86fc2,通过堆叠冲压法高通量生产微电池,微电池是集成电路、可穿戴电子产品、植入式医疗设备和微型机器人的关键电源。然而，它们的实际应用受到传统自下而上组装方法的限制，该方法存在生产效率低、均匀性差和电化学性能差的问题。在这里，我们报告了一种用于高通量生产微电池的自上而下的堆叠打孔方法。通过将最初的无阳极设计与互穿的正极|电解质融合层相集成，我们构建了坚固的电极|电解质界面，以承受高速冲压工艺引起的机械应力，生产率高达每小时 1800 件。由此产生的微电池在物理尺寸和电化学性能方面都高度均匀，最大体积能量密度达到1306 mWh cm−3，在最先进的微电池技术中具有很强的竞争力。作为概念验证，这些微电池与微型传感器集成，用于持续健康监测，并安装在蚂蚁和蜜蜂身上，有可能开发用于生态和地质数据收集的生物混合微系统。总体而言，我们的堆叠打孔方法为大规模制造高性能微电池提供了一种有前景的工具，有助于将其转化为下一代电子设备和系统。
76d704c21437d732,高熵合金固态储氢材料大规模应用的前景与进展,
b8076b79dab7a819,天然氢系统：了解积累并应对地下挑战,
b87af6d91503e01c,基于多时间分辨率不确定性探索氢能存储在电力系统中的灵活性,
e7efad16d55a0fb9,考虑 PEM 电解槽关键部件退化的电氢耦合系统的工作区域表征,
99ec69ca3f33bc0b,极端天气条件下时间能源调度的两阶段不确定性建模,
26652544d1b6c54b,聆听有损超材料中的高阶 Weyl 异常环,
de93e3485896bffc,点对点能源交易中虚假数据注入和黑盒对抗攻击的检测：云边缘协作上下文感知学习方法,
32f47603c2ba04c5,DSDINet：深度语义解耦与集成光伏太阳能电池缺陷分割网络,
92b58bfa90e8ef7a,激光制造的阳极流场微图案增强了质子交换膜水电解中的肋下质量传输和性能,
bcd6666038aa3dde,联合电力需求预测：基于TimeVAE潜在表示的客户选择机制,
ba4b6196b14079aa,通过扩散政策实现气候适应性植物工厂化种植，实现智能能源管理和可持续作物生产,
0dac149c8b76a98c,储氢物理解决方案：概述,
399e61539f7c5037,用于氢氨混合微电网优化设计的新型需求响应框架,
80ccae0076ab0d69,通用暂态稳定性分析：预先训练的生成变压器支持的电力系统动态预测框架,
262c0ab116a18c6b,考虑故障演化的集群式可再生能源电站全局协调暂态电压支持策略,
13fc4859c67060c3,通过纳米流体光谱调制途径评估极端大气衰减下光伏能源的可用性,
03dc69e2da413ad8,钙钛矿量子点发光二极管的桥接合成和器件性能,"摘要
                  钙钛矿量子点（PQD）因其卓越的色纯度、可调带隙和高光致发光量子产率（PLQY）而成为下一代发光二极管（LED）的有前途的发射器。这篇综述对 PQD-LED 的最新进展进行了全面而深刻的概述，特别强调了材料合成、表面化学和器件工程之间的基本相关性。我们系统地研究了集成的“合成-表面-器件”优化框架，讨论了先进的合成策略、用于缺陷抑制和稳定性增强的成分和表面工程，以及改善电荷平衡、辐射复合、光输出耦合和操作稳定性的器件级方法。通过将基础知识与材料创新和器件设计联系起来，这项工作为开发高性能 PQD-LED 提供了清晰的路线图和分步指导。"
a51eafbc82b2738d,共价熔合纳米纤维气凝胶具有卓越的机械鲁棒性和隔热性，适用于可部署空间系统,"摘要
                  
                    纳米纤维气凝胶具有超低的堆积密度，使其成为轻质航空航天结构的理想选择。然而，这些材料往往受到固有的物理脆性的阻碍，导致在复杂的机械载荷下出现严重的结构故障。为了应对这一挑战，我们开发了一种混合气凝胶，具有通过硅氧烷键共价融合的核壳纤维间连接，通过聚（乙烯基倍半硅氧烷）（PVSQ）在连续交联的天然细菌纤维素（BC）网络上的原位气相聚合制备而成。这种独特的结构赋予气凝胶（BC-PVSQ）出色的机械适应性和韧性，包括 >99% 的压缩性、弯曲回弹性（曲率 > 20 mm）
                    −1
                    ）、强大的拉伸强度和超过 10,000 次剪切循环的结构完整性。值得注意的是，它保持低密度（16.1 mg cm
                    −3
                    ）和导热系数（27.0 ± 0.2 mW m
                    −1
                    K
                    −1
                    ）。作为概念证明，我们展示了该材料在可空间部署的阻力增强离轨球体方面的实际潜力，可实现可逆折叠压实和可靠部署，以及灵活的栖息地隔热，在模拟火星大气条件下，该材料相对于传统航空航天隔热材料表现出卓越的隔热性能。这项工作成功解决了长期存在的问题"
cfd5e60162021655,利用高压二氧化碳进行硫化物基全固态锂金属电池的分子尺度界面工程,"摘要
                  
                    低空经济的快速扩张加剧了对具有卓越倍率能力的储能的需求。硫化物电解质具有高室温离子电导率和可加工性，对于下一代全固态电池（ASSB）至关重要，但其界面不稳定性和由此产生的低临界电流密度严重阻碍了高倍率性能。在这里，我们提出了一种使用高压 CO 的分子水平界面构建策略
                    2
                    现场设计Li
                    6
                    聚苯乙烯
                    5
                    Cl (LPSC) 表面。通过浓 CO 的精确调节
                    2
                    分子，纳米级的锂
                    2
                    一氧化碳
                    3
                    ‐构建了具有高杨氏模量和优异抗氧化性的富层。这种设计的界面有效地抑制了寄生反应，增强了机械完整性，并使锂离子通量均匀化。因此，改进的 LPSC 表现出出色的枝晶抑制能力，实现了 7.76 mA cm 的临界电流密度
                    −2
                    ，并可在 5 mA cm 下实现 920 小时内稳定的锂沉积和剥离
                    −2
                    在对称细胞中。此外，全电池与高压 LiNi 配对
                    0.8
                    钴
                    0.1
                    锰"
fa98683452394bdc,铟介导的胶状中间层可实现稳定的高容量柔性钠金属电池,"摘要
                  
                    钠金属由于其高理论容量（1166 mAh g）被认为是一种非常有前途的钠电池负极材料
                    −1
                    ）和低氧化还原电位（−2.71 V vs. SHE）。然而，其实际应用受到界面不稳定性和钠沉积不均匀引起的枝晶形成的严重阻碍，严重影响了其循环寿命。在这里，我们通过 CuInS 的原位电化学转化开发了一种坚固的三维胶状中间层
                    2
                    在柔性铜集流体上。该过程产生Na
                    2
                    硫/钠
                    5
                    硫化铟
                    4
                    /Cu复合中间层具有强大的相间连接，确保在整个长时间循环过程中紧密的界面连接和卓越的机械稳定性，从而有效减轻界面退化。通过该中间层，Na金属阳极实现了超过99.4%的高库仑效率、超过2400小时的出色的对称电池稳定性以及优异的高容量全电池循环（1000次循环后容量保持率为95.3%）。柔性软包电池在 200 次循环后仍能保持 95% 的容量，并能承受超过 10,000 次弯曲。"
d155e14e13b75c7d,超声波振动驱动的废塑料冷升级：实现高效海水蒸馏,"摘要
                  
                    塑料污染已成为一种普遍的环境危机，加剧了温室气体排放，污染土壤，并可能加剧心血管风险。焚烧、填埋和机械加工等普遍的回收策略仍然受到效率低下、污染和能源需求过多的限制，导致回收材料的可重复利用性有限。因此，开发一种环保、高性能的技术将塑料废物转化为宝贵的资源势在必行。在此，我们报告了一种新颖的废塑料升级回收策略，利用超声波振动冷加工将废聚对苯二甲酸乙二醇酯转化为碳材料。通过超声波振动和溶解方法相结合的方法处理聚对苯二甲酸乙二醇酯，生产出具有高光热效率的高度碳化的多孔材料，从而实现高性能海水蒸馏。高频应力处理促进聚合物快速断链、脱氧和芳构化，促进无热源碳化。我们进一步发现，多孔碳化材料表现出卓越的宽带光热转换效率超过 95%。在海水蒸馏中，生成的物质为 2.19 kg m
                    −2
                    小时
                    −1
                    太阳能蒸汽并在高盐条件下保持稳定性。利用这些多孔碳的灵活制造能力，我们构建了"
1135547673f26c3a,轨道杂交纳米种子中间相可实现一分钟可充电、能量密集的无阳极水性锌电池,"摘要
                  
                    水性锌（Zn）电池正在成为储能系统（ESS）和可穿戴电子产品的有希望的候选者，但其实际应用受到低能量密度和锌阳极-电解质界面电化学不稳定性的阻碍。在这里，我们报告了一种由氧化石墨烯纳米带（GONR）组成的轨道可杂交纳米种子（OHNS）界面，通过可扩展的槽模涂层工艺均匀沉积在铜集流体上，从而实现一分钟可充电、能量密集的无阳极水性锌电池。 GONR 中普遍存在的碳边缘（C 边缘）有利于与 Zn 的轨道杂化。杂原子（C 边缘和 Zn）之间的这种化学相互作用增强了 Zn 成核动力学并延迟了吸附 Zn 的表面扩散，从而促进了 Zn 的耐腐蚀、（002）取向生长。因此，即使在 120 mA cm 的高电流密度下，也能实现具有高库仑效率 (∼99.5%) 的可逆镀锌/剥离
                    −2
                    。此外，具有 OHNS 中间相的无阳极全电池可提供 140.6 Wh kg 的最大能量/功率密度
                    −1
                    /4138.1 W 千克
                    −1
                    。值得注意的是，在 106C 的快速充/放电电流密度（相当于 34 秒）下，无阳极软包电池在 800 次循环后表现出 82.2% 的稳定容量保持率。"
e4bd3a812c8a6f45,分子相互作用驱动共轭聚合物纳米纤维自组装迈向绿色制造,"摘要
                  自组装共轭聚合物（CP）纳米纤维形成细长的渗透网络，促进有效的电荷传输和机械顺应性，但从溶液中形成它们的一般策略仍然难以捉摸。在这里，我们提出了一种分子相互作用控制的反溶剂诱导纳米纤维自组装框架，该框架将热力学原纤维预聚集体形成与动力学纳米纤维生长结合起来。该框架将汉森溶解度参数与片段特异性亲和描述符相结合，以预测纳米纤维形成的溶剂-反溶剂组合。结构表征与分子模型相结合表明，对烷基侧链具有低亲和力的反溶剂可促进刚性、伸长的原纤维预聚集体，成为纳米纤维形成中的关键中间体。该框架在不同的溶剂-反溶剂组合和聚合物系统中得到了验证，产生宽度可调的 50-200 nm 纳米纤维。它进一步能够识别用于绿色纳米纤维制造的环保型萜烯溶剂系统，同时将场效应迁移率提高三倍。总之，这些进步为合理控制 CP 纳米结构提供了一条途径，为推进可持续、可拉伸电子产品提供了广泛的实用性。"
42e1a66ab4f5b284,对锂金属电池弱溶剂电解质高通量设计的数据驱动见解,"摘要
                  
                    弱溶剂化电解质（WSE）已成为稳定锂（Li）金属负极的有效策略。然而，它们的分子设计在很大程度上仍然是经验性的，并且仍然缺乏一套适用于化学家族的统一的设计标准。在此，我们建立了一个定量设计框架，将 236 875 个有机分子的结构基序和关键理化性质编码为六个可转移的描述符来控制 Li
                    +
                    溶剂化。通过分层和化学信息筛选工作流程，这个巨大的化学空间被转化为易于处理的弱溶剂化景观，从中鉴定出 643 个氧化还原稳健的候选物。聚类和支架分析揭示了该景观中的化学相干区域，并进一步揭示了可转移的分子设计手柄，最值得注意的是
                    α
                    支化和分布式氟化，两者都表现出火山型关系，可以对溶剂化强度进行可预测的调节。进一步开发了交互式可视化平台，使该景观易于导航，从而实现相似性引导的发现和结构解析的询问。通过将弱溶剂化从经验定性标签转变为定量可编程设计坐标，这项工作为锂金属电池电解质的开发以及更广泛的数据驱动的先进电解质摩尔发现提供了开放且可推广的基础"
9bb823d07fc210a6,从单一基序到活性整体：MoS2 上的相控 Co8 簇催化氮电还原,"摘要
                  
                    原子级金属簇弥合了纳米粒子和单原子催化剂之间的差距，表现出明显的结构敏感反应性，该反应性受到载体的强烈控制。在这里，我们揭示了二维载体的晶相——金属 1T 与半导体 2H MoS
                    2
                    -指导负载Co的结构和电化学氮还原（eNRR）性能
                    8
                    通过机器学习潜力加速的多尺度模拟进行聚类。 1T-MoS2上
                    2
                    ，强金属-支撑相互作用充当结构收敛器，锁定 Co
                    8
                    成一个单一的主导操作主动主题。相比之下，2H-MoS
                    2
                    作为结构发散剂，在反应条件下稳定热力学广泛的活性基序整体。这种相控结构多样性直接转化为一个函数：Co
                    8
                    氮
                    7
                    H
                    12
                    /2H-MoS2
                    2
                    拥有更多的内在活性基序，并且氨生产率显着高于 Co
                    8
                    氮
                    7
                    H
                    14
                    /1T-MoS2
                    2
                    同时同意"
26bb71bddaf96f84,基于Pb-S强耦合异质结构的视觉惯性多模传感器，用于信息融合定位和监测,"摘要
                  
                    视觉惯性里程计（VIO）系统能够连续、准确地跟踪高速移动物体，为无人驾驶车辆和移动机器人提供明显的优势，但组件数据之间的时空不一致往往会降低整体性能。在这里，我们展示了一种基于 FAPbI 的视觉惯性启发多模传感器 (VIMS)
                    3
                    (FA/PbI
                    2
                    = 4:1）有机-无机杂化钙钛矿量子点（OIHPQD）敏化MoS
                    2
                    异质结构，具有可重构光电探测器（PD）和光突触（PS）功能，成功演示了 VIO 的单设备功能集成。该异质结构表现出光功率选择性、Pb-S耦合介导的电荷传输，使得PD和PS模式切换具有不同的光响应速度，同时克服了异质结构耦合中晶格匹配的需要。此外，大小均匀的 FAPbI
                    3
                    使用自行设计的微流控技术获得，确保所制造的异质界面具有出色的再现性。所开发的设备表现出高比探测率（
                    D
                    *
                    ) 在 0.039 mW/cm 下增益约为 1000
                    2
                    弱光环境下，优异的突触可塑性，识别准确率达到90%，噪声容限达到40%，响应时间超过10 t的光学安全通信能力"
acafbd743c1c7624,无阳极钠金属电池的可逆性驱动的降解机制和靶向调制策略,"摘要
                  
                    无阳极钠金属电池（AFSMB）放弃了多余的金属钠阳极，从而为同时提高能量密度和简化制造提供了一条引人注目的途径。然而，它们的实际部署从根本上受到活性钠不可逆消耗的限制，这是固有不稳定的界面化学和有限钠库存的严格限制的结果。在这篇综述中，我们引入理论可逆性作为对主要钠损失途径进行分类的统一标准。通过将热力学原理与动力学分析相结合，我们通过跟踪Na的迁移和沉积行为，系统地解析了容量退化的复杂机制。
                    +
                    离子。此外，我们提出了缓解容量衰减的最先进策略的全面分类，这些策略基于均匀Na成核/生长和受控固体电解质界面（SEI）形成/演化的双重支柱。特别强调堆积应力，这是决定钠沉积物形态演化的一个关键但未被充分重视的因素。最后，我们描述了当前的基本瓶颈，并概述了未来研究的有希望的途径，以加速高性能 AFSMB 的发展。"
99c186e2a651d07e,基于多孔树脂的结构电池的电化学和机械协同增强,"摘要
                  
                    结构电池（SB）在移动智能设备中显示出广阔的潜力，因为它们可以同时承受机械负载和存储能量，但受到界面阻抗高、离子电导率低和循环稳定性差的限制。在此，我们开发了一种具有高离子传输效率的刚性结构电池电解质（SBE），其中多孔树脂骨架吸收液体电解质，通过真空辅助树脂传递模塑法制造SB。这种设计使得互连的多孔树脂通道均匀分布在整个电极和隔膜中，促进高效的锂离子传输，同时保持高结构刚性和稳定的固体电解质界面（SEI），这一点已通过微观和电化学分析验证。因此，所制造的 SB 实现了 46.6 Wh kg 的出色能量密度
                    −1
                    在 0.1 C 下，在 0.2 C 下循环 100 次后仍保留 86% 的容量，同时表现出分别为 214 MPa 和 24 GPa 的拉伸强度和模量。值得注意的是，通过优化电极质量负载和碳纤维集电器，机械性能可以进一步提高到 270 和 357 MPa。这项工作提供了一种有前途的策略，可以同时增强SB的电化学机械性能，同时展示实际的可扩展性和设计灵活性。"
e491d861aa0bb458,电池安全：机制、监控和机器智能,"摘要
                  电池是电子设备和电气化交通的基础。然而，老化和突发故障可能会引发热失控，使电池安全成为全球关注的问题。这篇综述从多物理耦合和多尺度失效传播的角度阐明了失效触发和演化，重点关注下一代电池系统中化学特定的异质性。为了减轻这些风险，系统地检查本质安全材料和结构设计，并对其成熟度进行分级评估。进一步讨论了系统级主动保护，强调了基于云的电池管理系统在数据治理和云边缘协作监控中的作用。在此架构的基础上，人工智能赋能的监测和控制框架在四个维度上综合起来：（1）感知，利用多模态融合克服单变量监测的局限性，实现内部状态的整体映射； （2）算法，采用自监督学习等数据高效范式来解决极端故障场景中的数据稀缺问题； （3）机制，将物理信息神经网络和数字孪生相结合，以增强可解释性和物理一致性； (4)部署，利用边缘计算和联邦学习，在隐私限制下实现云边缘协作和群体智能。最后，这篇评论概述了下一代安全测试的前景"
6abe338f196bc87c,COP-Fe3O4 界面上吡啶异构驱动的自旋工程用于高性能氧还原电催化,"摘要
                  
                    地球上丰富的过渡金属（TMO）氧化物的氧还原反应（ORR）活性受到低效的界面电荷转移和不利的表面吸附的限制。在这里，我们报告了共价有机聚合物（COP）-Fe中吡啶异构驱动的界面自旋工程
                    3
                    氧
                    4
                    杂化物，其中分子定义的吡啶环境对 Fe 的电子/自旋结构进行编程
                    3
                    氧
                    4
                    纳米晶体。使用 2,3- 和 3,4-二氨基吡啶作为异构体构建单元，我们构建了富含吡啶的 COPs 来锚定 Fe
                    3
                    氧
                    4
                    并选择性地调节金属-聚合物相互作用。 2,3-COP 将吡啶 N 定位在 ─C=C─N─ 连接附近，从而增强 COP-Fe
                    3
                    氧
                    4
                    相互作用，增强界面吸电子，并诱导 Fe 物质的低至中自旋转变。光谱分析证实了这种重新配置，它使 Fe d 带中心上移，富集不成对电子，并优化 Fe-O 共价性，从而降低 OOH* 激活的势垒，促进选择性四电子 ORR 途径的稳定性提高。因此，设计的2,3-COP-Fe
                    3
                    氧
                    4
                    电催化剂展品"
4a323136ecb00377,焦磷酸锰矿化 DNA 纳米疫苗可引发有效的体液和细胞免疫,"摘要
                  亚单位疫苗提供安全性和精确性，但需要佐剂来克服较弱的免疫原性，特别是在诱导细胞免疫方面。在此，我们通过生物矿化开发了一种基于焦磷酸锰矿化 DNA 双佐剂的亚单位疫苗平台，该平台证明了其能够引发强大的抗原特异性细胞免疫反应。 Mn/CpG 双佐剂调节 Th1 和 Th2 免疫反应之间的平衡。更重要的是，Mn(II)离子介导的CpG和cGAS-STING通路协同激活Toll样受体9样(TLR9​​)信号通路，显着增强了细胞免疫，这在体外和体内均比商业铝基佐剂有显着增强。此外，机理研究表明，基于 Mn(II) 的纳米佐剂有效促进了 Th1 偏向的细胞免疫反应，如 IgG2a/IgG1 比率升高和 Th1 相关细胞因子分泌增强以及调节性 T 细胞活性潜在降低所证明的那样。这些见解确立了开发下一代锰源佐剂系统所必需的关键设计原则，从而推进了疫苗学和免疫学的前沿。"
561bd97e7b4cdd74,作为LIB中零应变和高容量阳极的高熵氧化物的逐步元素筛选,"摘要
                  
                    高熵氧化物（HEO）作为先进的锂离子电池负极材料而备受关注，因为它们具有多组分鸡尾酒效应，具有协同优化比容量、倍率性能和循环稳定性的潜力。然而，由于多组分系统的复杂性和缺乏理论框架，HEO 的探索成本高昂且耗时。本研究通过前期文献数据统计和材料计算，提出了以形成能和锂嵌入体积变化为核心评价指标的逐步元素筛选策略。一种新型零应变阳极材料（CoFeMnNiZnMgLi）
                    3
                    氧
                    4
                    是被预测和准备的。晶格、颗粒和电极尺度的电化学测试和表征证实了所提出的元素筛选的可行性。精心设计的 HEO 在 0.1 A/g 下实现了 890 mAh/g 的比容量，并且在 5 A/g 下循环 3000 次后几乎没有表现出容量衰减。同时，Li过程中晶胞的最大c轴应变和体积变化
                    +
                    插入//提取分别低至~0.13%和~0.38%。最重要的是，所提出的基于熵介导机制的高效方法为开发低应变和高容量的各种离子的主体材料带来了巨大的希望。"
aad80f522fa4f73f,3D交联Fe-N4-GC协同增强多硫化物催化转化和抗锂枝晶性能，用于低N/P比的稳定锂硫电池,"摘要
                  
                    多硫化锂（LiPS）严重的穿梭效应和缓慢的反应动力学以及锂枝晶的生长仍然是锂硫电池（LSB）的关键问题。在此，原子分散的 Fe-N
                    4
                    锚定在 3D 交联 N 掺杂石墨烯类多孔碳纳米片（Fe-N
                    4
                    据报道，GCs）作为高效的 LiPSs 催化剂和高性能 LSB 的 Li 调节剂。作为硫主体，Fe-N
                    4
                    ‐GCs提供丰富的吸附位点并有效催化LiPSs转化。作为隔膜涂层，它们形成均匀的Li
                    +
                    传输通道，促进快速离子扩散，并引导稳定的锂沉积/剥离以抑制枝晶生长。含 S/Fe-N
                    4
                    ‐GCs 阴极（2.5 mg cm
                    −2
                     S) 和 Fe-N
                    4
                    ‐GCs/PP 隔膜，LSB 提供 1045.6 mAh g 的高初始容量
                    −1
                    在 1.0 C 下，可稳定循环超过 1000 个循环，每个循环的衰减低至 0.023%。硫负载量高达 7.2 mg cm
                    −2
                    ，面积容量为 6.6 mAh cm
                    −2
                    已实现。值得注意的是，使用 N/P 比为 1.3 的 Cu@Li 阳极（27 µm Li 层）的全电池保留了 1025.8 mAh g 的高容量
                    −1
                    在"
bf790e61ce6b6219,用于放大圆偏振发光的簇发光胆甾型纤维素衍生物中的协同手性传输和能量转移,"摘要
                  基于纤维素的系统由于其固有的手性和簇发光特性，为构建圆偏振发光（CPL）材料提供了独特的优势。然而，利用纤维素的簇发光来生成、调节和放大 CPL 仍然具有挑战性。目前的工作报告了通过利用簇发光和手性向列（胆甾型）液晶相的超分子手性的协同效应从纤维素衍生物中获得内在CPL的第一个例子。值得注意的是，胆甾型纤维素衍生物可以同时将其固有的手性和激发能转移到掺杂的非手性荧光染料上，从而导致放大的多色 CPL 发射延伸到近红外区域。通过利用纤维素衍生物薄膜的选择性反射，与非手性荧光和余辉薄膜的集成可实现可调谐 CPL 以及圆偏振余辉。此外，多维信息加密显示和手性逻辑系统也研制成功。这项工作为生物大分子中手性和簇发光的协同作用提供了有价值的见解，并为构建基于簇发光的 CPL 材料建立了一个通用且可推广的平台。"
c3bf524308370b5a,镍/光氧化还原双催化迁移还原C(sp2)–H/Si–Cl交叉偶联,"摘要
                  
                    有机硅化合物已广泛应用于工业界和学术界。过渡金属催化的迁移交叉偶联涉及1，
                    n
                    ‐金属迁移允许在远程站点上实现 C−H 键的功能化，而这在其他情况下是难以实现的。然而，到目前为止，通过迁移交叉偶联形成 C−Si 键似乎还没有被提出。在此，我们报告了镍/光氧化还原双催化迁移交叉偶联，该偶联实现了第一个正式的远程C（
                    sp
                    2
                    )–H与氯硅烷的硅烷化，从而实现位点选择性
                    依索
                    /
                    正射
                    ‐容易获得的芳基溴化物的双官能化。该方案在可见光照射下进行，无需化学计量的金属还原剂，并提供了一系列具有优异化学、区域和性能的多取代芳基硅烷。
                    乙
                    /
                    Z
                    ‐选择性。通过各种下游转化和含硅聚合物的制备，进一步证明了该方法的合成效用，突出了其在复杂分子合成和材料化学中的潜力。"
