title,link,published,source,pub_date
Structure-function relationship of the GH168 fucanase reveals an unusual enzyme recognition mechanism for sulfated polysaccharide,https://www.nature.com/articles/s41467-025-63891-4,2025-10-17 00:00:00 UTC,Nature Communications,2025-10-17 00:00:00+00:00
Hermetic stretchable seals enabled by a viscoplastic surface effect,https://www.nature.com/articles/s41563-025-02386-5,2025-10-17 00:00:00 UTC,Nature Materials,2025-10-17 00:00:00+00:00
Reply to: Altered effort and deconditioning are not valid explanations of myalgic encephalomyelitis/chronic fatigue syndrome,https://www.nature.com/articles/s41467-025-64539-z,2025-10-17 00:00:00 UTC,Nature Communications,2025-10-17 00:00:00+00:00
Author Correction: Nanoscale C–H/C–D mapping of organic materials using electron spectroscopy,https://www.nature.com/articles/s41565-025-02040-w,2025-10-17 00:00:00 UTC,Nature Nanotechnology,2025-10-17 00:00:00+00:00
Progress in cancer vaccines enabled by nanotechnology,https://www.nature.com/articles/s41565-025-02021-z,2025-10-17 00:00:00 UTC,Nature Nanotechnology,2025-10-17 00:00:00+00:00
The cumulenic linear C5 and its coupling-reaction products,https://www.nature.com/articles/s41467-025-64310-4,2025-10-17 00:00:00 UTC,Nature Communications,2025-10-17 00:00:00+00:00
Designing safe and long-life lithium-ion batteries via a solvent-relay strategy,https://www.nature.com/articles/s41560-025-01888-5,2025-10-17 00:00:00 UTC,Nature Energy,2025-10-17 00:00:00+00:00
Improved damp heat and thermal cycling stability of organic solar cells,https://www.nature.com/articles/s41560-025-01885-8,2025-10-17 00:00:00 UTC,Nature Energy,2025-10-17 00:00:00+00:00
Upscaling to modules,https://www.nature.com/articles/s41560-025-01886-7,2025-10-17 00:00:00 UTC,Nature Energy,2025-10-17 00:00:00+00:00
Author Correction: Green synthesis of graphene oxide by seconds timescale water electrolytic oxidation,https://www.nature.com/articles/s41467-025-65021-6,2025-10-17 00:00:00 UTC,Nature Communications,2025-10-17 00:00:00+00:00
Altered effort and deconditioning are not valid explanations of myalgic encephalomyelitis/chronic fatigue syndrome,https://www.nature.com/articles/s41467-025-64538-0,2025-10-17 00:00:00 UTC,Nature Communications,2025-10-17 00:00:00+00:00
Author Correction: Cross-species comparison reveals therapeutic vulnerabilities halting glioblastoma progression,https://www.nature.com/articles/s41467-025-65072-9,2025-10-17 00:00:00 UTC,Nature Communications,2025-10-17 00:00:00+00:00
"Common research monkey is endangered, conservation group confirms",https://www.science.org/content/article/common-research-monkey-endangered-conservation-group-confirms,2025-10-17 02:10:00 UTC,Latest News from Science Magazine,2025-10-17 02:10:00+00:00
Polyimide‐Linked Hexaazatriphenylene‐Based Porous Organic Polymer with Multiple Redox‐Active Sites as a High‐Capacity Organic Cathode for Lithium‐Ion Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202512950?af=R,2025-10-17 03:52:34 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 03:52:34+00:00
Achieving 20.80% Efficiency in Ternary Organic Solar Cells via Suppression of Static and Dynamic Disorder,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202513740?af=R,2025-10-17 03:53:03 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 03:53:03+00:00
Magnetic Domain Texture in Fe3O4 Thin Films on SiO2 Nanospheres,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202513849?af=R,2025-10-17 03:54:06 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 03:54:06+00:00
Switching the Oxygen Evolution Reaction Mechanism through the Creation of Disordered NiOOH Induced by Electrochemical Reconstruction,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202512188?af=R,2025-10-17 04:00:31 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 04:00:31+00:00
Dilute Electrolyte with Vehicular Aggregates for Stable High‐Energy Lithium‐Metal Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202512236?af=R,2025-10-17 04:00:32 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 04:00:32+00:00
Bull’s-eye! Static electricity pulls worm through air to its insect victim,https://www.science.org/content/article/bull-s-eye-static-electricity-pulls-worm-through-air-its-insect-victim,2025-10-17 04:15:00 UTC,Latest News from Science Magazine,2025-10-17 04:15:00+00:00
How poop-eating beetles evolved to eat rotting flesh,https://www.science.org/content/article/how-poop-eating-beetles-evolved-eat-rotting-flesh,2025-10-17 05:50:00 UTC,Latest News from Science Magazine,2025-10-17 05:50:00+00:00
Distributed direct air capture by carbon nanofiber air filters,https://www.science.org/doi/abs/10.1126/sciadv.adv6846?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Palmitoyltransferase ZDHHC19 regulates histone-to-protamine exchange during spermiogenesis in mice,https://www.science.org/doi/abs/10.1126/sciadv.adv5189?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Earth’s core-mantle differentiation shaped by water,https://www.science.org/doi/abs/10.1126/sciadv.adu2952?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
CEP76 impairment at the centrosome-cilium interface contributes to a spectrum of ciliopathies,https://www.science.org/doi/abs/10.1126/sciadv.adw3717?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
The persistence of cross-cutting discussion in a politicized public sphere,https://www.pnas.org/doi/abs/10.1073/pnas.2516942122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-17 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-17 07:00:00+00:00
Bridging microscopic dynamics and rheology in the yielding of charged colloidal suspensions,https://www.pnas.org/doi/abs/10.1073/pnas.2514216122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-17 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-17 07:00:00+00:00
Cooperative role of distinctive TP53 and PTEN combined loss in the peripheral T cell lymphoma–GATA3 molecular subgroup,https://www.science.org/doi/abs/10.1126/sciadv.adx6877?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Anomalous grain dynamics and grain locomotion of odd crystals,https://www.pnas.org/doi/abs/10.1073/pnas.2511350122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-17 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-17 07:00:00+00:00
Reconfiguration of brain-wide neural activity after early life adversity,https://www.pnas.org/doi/abs/10.1073/pnas.2506140122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-17 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-17 07:00:00+00:00
Hierarchical dynamic coding coordinates speech comprehension in the human brain,https://www.pnas.org/doi/abs/10.1073/pnas.2422097122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-17 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-17 07:00:00+00:00
Forest recovery after deforestation is fueled by mineral weathering at the expense of ecosystem buffering capacity,https://www.pnas.org/doi/abs/10.1073/pnas.2419123122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-17 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-17 07:00:00+00:00
Starspots as the origin of ultrafast drifting radio bursts from an active M dwarf,https://www.science.org/doi/abs/10.1126/sciadv.adw6116?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Oxygen isotope composition of Mesoproterozoic (~1360 Ma) seawater constrained by clumped isotopes of North China limestones,https://www.science.org/doi/abs/10.1126/sciadv.adu6693?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Engineered 3D immuno-glial-neurovascular human miBrain model,https://www.pnas.org/doi/abs/10.1073/pnas.2511596122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-17 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-17 07:00:00+00:00
Femtosecond spectroscopy with paired single photons: Emulating a double-slit experiment in the time-frequency domain,https://www.science.org/doi/abs/10.1126/sciadv.adw9759?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Resistance to radiation enhances metastasis by altering RNA metabolism,https://www.science.org/doi/abs/10.1126/sciadv.adx3050?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Integrated spatial morpho-transcriptomics predicts functional traits in pancreatic cancer,https://www.science.org/doi/abs/10.1126/sciadv.adx0632?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Genomic parallelism defines repeated evolution of an inducible offense,https://www.science.org/doi/abs/10.1126/sciadv.adw9964?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Enhanced FOS expression improves tumor clearance and resists exhaustion in NR4A3-deficient CAR T cells under chronic antigen exposure,https://www.science.org/doi/abs/10.1126/sciadv.adw3571?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Lyn restrains lupus via kinase-independent mechanisms that limit Toll-like receptor activation and type I interferon responsiveness,https://www.science.org/doi/abs/10.1126/sciadv.adz1726?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Structures of rotary ATP synthase from Thermus thermophilus during proton powered ATP synthesis,https://www.science.org/doi/abs/10.1126/sciadv.adx8771?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Task-related activity in auditory cortex enhances sound representation,https://www.science.org/doi/abs/10.1126/sciadv.adv1963?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Short tandem repeats in populations of the Qinghai-Tibet Plateau and adjacent regions provide insights into high-altitude adaptation,https://www.science.org/doi/abs/10.1126/sciadv.adx1590?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Targeting RRM2 with dual-modal theranostic smart nanoresponder overcomes osimertinib resistance and triggers immune remodeling in NSCLC,https://www.science.org/doi/abs/10.1126/sciadv.ady7930?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Kinesin-1 coordinates cross-talk between microtubule and actin cytoskeletons during dendritic cell migration,https://www.science.org/doi/abs/10.1126/sciadv.adx7672?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Dissociable cortical contributions to impulse control during waiting,https://www.science.org/doi/abs/10.1126/sciadv.adx4732?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Declining ocean greenness and phytoplankton blooms in low to mid-latitudes under a warming climate,https://www.science.org/doi/abs/10.1126/sciadv.adx4857?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Extrachromosomal circular DNA promotes inflammation and hepatocellular carcinoma development,https://www.science.org/doi/abs/10.1126/sciadv.adw0272?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Beyond the limit: The estimated air pollution damages of overshooting the temperature target,https://www.science.org/doi/abs/10.1126/sciadv.adu7590?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Lightweight and ultrastrong 3D nanoarchitected high-entropy ceramic metamaterials,https://www.science.org/doi/abs/10.1126/sciadv.adw6632?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
A choline-sensing regulator coordinates metabolic adaptation and pathogenesis in Pseudomonas aeruginosa pulmonary infections,https://www.science.org/doi/abs/10.1126/sciadv.adz1415?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Nuclear 2′-O-methylation regulates RNA splicing through its binding protein FUBP1,https://www.science.org/doi/abs/10.1126/sciadv.ady3894?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
"Ultrafast, remote-controlled protonation reaction enables structural changes in a phytochrome",https://www.science.org/doi/abs/10.1126/sciadv.ady0499?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
CysMP reveals metal ion–specific metalloproteomes and copper-regulated PGK1 activity in glycolysis,https://www.science.org/doi/abs/10.1126/sciadv.adx7035?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Wireless nonresonant stimulation of neurons on a magnetoelectric film surface,https://www.science.org/doi/abs/10.1126/sciadv.adx6829?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
"Bacterial communities co-develop with respiratory immunity early in life, linking dysbiosis to systemic monocyte signature and wheezing",https://www.science.org/doi/abs/10.1126/sciadv.adw1410?af=R,2025-10-17 07:00:00 UTC,AAAS: Science Advances: Table of Contents,2025-10-17 07:00:00+00:00
Detachable and Reusable: Reinforced π‐Ion Film for Modular Synaptic Reservoir Computing,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202506729?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
A 1000 Wh Kg−1 Cathode Facilitated by In Situ Mineralized Electrolyte with Electron Potential Well for High‐Energy Aqueous Zinc Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202505342?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Heterojunction‐Driven Stochasticity: Bi‐Heterojunction Noise‐Enhanced Negative Transconductance Transistor in Image Generation,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202505150?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Revealing the Altermagnetism in Hematite via XMCD Imaging and Anomalous Hall Electrical Transport,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202505019?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Low Dielectric and High Thermal Conductive Phononic Crystal Nanofiber Metamaterial Film,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202502146?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Surface Single Atom Alloys for Alkaline Hydrogen Evolution Reaction,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202502989?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Nanometer Resolution Structure‐Emission Correlation of Individual Quantum Emitters via Enhanced Cathodoluminescence in Twisted Hexagonal Boron Nitride,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202501611?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Nanoconfinement of Ammonia Borane via Hybrid‐Phased Titanate Nanocrystals Enables Sustained H2 Release for Diabetic Bone Repair,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202502741?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Neuromorphic Light‐Responsive Organic Matter for in Materia Reservoir Computing,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202501813?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Competitive Ion Coordination in Gel Polymer Electrolytes Enables Decoupling of Mechanical Strength and Ionic Conductivity,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202504625?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Fast Potassium‐Ion Conduction in K3LnSi3O9 (Ln = Y and Gd) Enabled by P‐Doping Toward Ultrastable Quasi‐Solid‐State Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202507380?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Rational Design of High‐Entropy Garnet Electrolytes via Computational Screening for Stable Lithium Interfaces in All‐Solid‐State Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202509838?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Organic Thermoluminescence Driven by Electron Back Transfer: Microsecond Explosive Emission to Persistent Multi‐Hour Afterglow,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202508292?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Room‐Temperature Multiferroic Liquids: Ferroelectric and Ferromagnetic Order in a Hybrid Nanoparticle–Liquid Crystal System,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202508406?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Stable n‐Type Conducting Elastomer with High Stretchability and Electrical Conductivity,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202508526?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Organic‒Inorganic Multiscale Crosslinking Assembly for Ultrahigh‐Toughness Nanocomposites,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202508572?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
High‐Entropy Effect of Mesoporous Metal Oxides Promotes Tandem Catalysis for Efficient Ammonia Electrosynthesis from Nitrate,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202508982?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
A Multi‐Element Composition Modulation Strategy for Designing High‐Capacity and Stable O3‐Type Na‐Layered Oxide,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202509032?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
How the Arrangement of Platinum Atoms on Ruthenium Nanoparticles Improves Hydrogen Evolution Activity,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202509610?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
"Sound, Force and Light Induced Emissions from Er3+‐Mn2+ Doped ZnS/CaZnOS Heterostructure for Remote Temperature Monitoring via Photo‐ and Mechanoluminescence",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202510117?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Supramolecular‐Reinforced Hard‐Phase Ionogels with Exceptional Mechanical Robustness and Damage Tolerance,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202510713?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Confining Quantum Dots Within Covalent Organic Framework Cages for Coupled CO2 Photoreduction and Value‐Added Chemical Synthesis,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202512144?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Tuning Spin Polarization of Iron in Oxides to Boost Electrocatalytic Ammonia Production,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202500900?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
"Highly Deformable, Ion‐Conductive Borohydride‐Substituted Sulfide Electrolyte for Superior Performance at Low Stack Pressure",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202507963?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Transparent‐To‐Reflective Multicolor All‐Solid‐State Electrochromic Devices for Next‐Generation Intelligent Display Windows,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202500350?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Iron‐Catalyzed Laser‐Induced Graphitization Enabling Current Collector‐Free Electrodes With Spatially Tunable Iron/Iron Oxide Phases,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202508812?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Asymmetric Mn/Fe Dual Single‐Atom Catalysts for pH‐Universal Oxygen Electroreduction and Sustainable Metal‐Air Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202414343?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Dual‐Selective Terahertz‐Nanodisc Metasurfaces for Exploring Neurotransmitter Dynamics beyond Spectral Limitations,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202504858?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Vacancy Functionalized MoS2 Nanolaminated Membranes for Efficient Sieving in Forward Osmosis,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202504781?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
A Scalable Fishbone Nanowire Array (FINE) for 3D Quasi‐Intracellular Recording in Intact Brains,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202504171?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Deterministic Memristive Polarization Switching in Relaxor Ferroelectrics,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202504143?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Dual Optimization of Electrolyte and Interface in Na‐β″‐Al2O3 via Ga3+ Doping for Advanced Solid‐State Sodium Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202503562?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Programming Defects and Cavities into Colloidal Crystals Engineered With DNA,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202503522?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Activating Ferroelectric‐Magnetic Synergistic Effects at Cathode‐Electrolyte Interfaces Toward Superfast and Stable Sodium Storage,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202502846?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Self‐Toughened 2D Moiré Superlattice Membranes with Extreme Thermal Shock Tolerance,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202502792?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Thiophene Expanded Self‐Assembled Monolayer as Hole Transport Layer for Organic Solar Cells with Efficiency of 20.78%,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202502485?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Electric Field Driven Soft Morphing Matter,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202419077?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Vascularized and Perfusable Human Heart‐on‐a‐Chip Model Recapitulates Aspects of Myocardial Ischemia and Enables Analysis of Nanomedicine Delivery,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202418909?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
Sequential DNA Coding for Programmable Information Encryption,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202418688?af=R,2025-10-17 07:10:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-17 07:10:28+00:00
