title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Exercise-associated microbial metabolites prevent skeletal muscle atrophy in adult female mice,https://www.nature.com/articles/s41467-026-74852-w,Biological sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,John J. McCarthy,"We previously reported that skeletal muscle adaptation to regular exercise requires a healthy gut microbiome, contributing to growing evidence that some exercise benefits are mediated by microbiome-derived metabolites. Here, to identify such exercise-associated microbial metabolites, we transfer cecal contents from exercise-trained female donor mice into exercise-naïve female recipient mice undergoing unilateral hindlimb immobilization. Recipients of cecal material from exercise-trained donors exhibit less muscle atrophy compared with those receiving transfers from sedentary donors. Untargeted metabolomics reveal metabolites enriched in cecal content, serum, and muscle of recipients from exercise-trained donors, consistent with microbial origin. Oral administration of two such metabolites (pipecolic acid and succinate) attenuates muscle atrophy and preserves muscle function in exercise-naïve mice, potentially by enhancing cellular energy status and translational capacity. These findings further define the gut microbiome-skeletal muscle axis and provide evidence that exercise-associated microbial metabolites serve as a novel class of exercise mimetics for treating conditions responsive to physical activity.",nature_html,0
Structural evolution of iron oxides melts at Earth’s outer-core pressures,https://www.nature.com/articles/s41467-026-75204-4,Earth and environmental sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,Sam M. Vinko,"Oxygen and other light elements comprise up to 5 wt% of the Earth’s outer-core, and may significantly influence its physical properties and the operation of the geodynamo. Here we report in situ X-ray diffraction measurements of Fe, Fe + 4.5 FeO (atomic proportion), and Fe2O3 melts at 177-440 GPa, achieved using laser-driven shock compression at an x-ray free-electron laser. The melts exhibit Fe-O coordination numbers between 4.0(0.4) and 4.5(0.4), indicating predominantly four-fold coordination environments. These coordination states are significantly smaller than those of Fe-bearing lower-mantle phases such as bridgmanite and ferropericlase. Shorter Fe-Fe interatomic distances in compressed iron oxide melts drive the denser packing relative to ambient melts, while the structural differences between Fe + 4.5 FeO and Fe2O3 melts under shock indicate that the oxidation state modulates oxygen solubility in liquid Fe. At 177 GPa ( ~ 380 km below the core-mantle boundary) and 3800 K, Fe2O3 melts exhibit higher Fe-O coordination, suggesting that local variations in oxygen content could contribute to the stratification in the uppermost outer-core inferred from seismological and geomagnetic observations.",nature_html,0
A unifying equation for fermentation sustainability across the titer-rate-yield landscape,https://www.nature.com/articles/s41467-026-75285-1,Biological sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,Jeremy S. Guest,"Industrial fermentation is central to the sustainable production of fuels and chemicals, yet commercial viability of emerging technologies hinges on improving fermentation titer, rate, and yield (TRY). How these metrics shape system cost remains difficult to generalize due to complex interactions among feedstocks, fermentation, separations, catalytic upgrading, waste management, and facility design. Here, we systematically map theoretical fermentation performance spaces (formed by all potential TRY combinations) for 32 representative biomanufacturing facilities—spanning distinct choices for feedstocks, fermentation regimes and products, separations, and catalytic upgrading—by simulating and evaluating them (via techno-economic analysis, TEA) under uncertainty (600,000 Monte Carlo simulations) and across TRY combinations (7500 TRY combinations for each of 32 configurations). Across this wide design and thermodynamic simulation space, we find the relationship between fermentation TRY and system cost is captured by a simple, generalizable mathematical equation (R2 of 0.992 − 1.000 across our simulations; 0.954 − 1.000 when validated against prior studies that used different tools). We use this equation to elucidate key drivers that shape cost sensitivity to fermentation performance, generating widely applicable insights. By demonstrating a unifying relationship governs the impact of fermentation on biomanufacturing economics, this work establishes a foundation for agile, holistically predictive, resource-efficient strategies to prioritize fermentation research and development needs and accelerate commercialization of emerging biomanufacturing technologies.",nature_html,0
c-JUN controls microbial colonization via selective phagocytosis in the sea anemone Nematostella,https://www.nature.com/articles/s41467-026-75511-w,Biological sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,S. Fraune,"Innate immunity is traditionally viewed as a broad defense system with limited specificity. However, increasing evidence suggests that innate immune cells can discriminate between distinct microbial partners. How such specificity arises in early-diverging animals remains unclear. Here, we identify in the sea anemone Nematostella vectensis a selective host innate immune mechanism mediated by nematosomes, motile multicellular bodies that differentially process bacterial cells. Nematosomes preferentially engulf non-native Vibrio isolates while showing reduced uptake of native host-associated strains. We identify the transcription factor cJUN as a key regulator of this process. CRISPR/Cas9-mediated knockout of cJUN reduces nematosome abundance, impairs lysosomal response, alters microbiome assembly, and increases susceptibility to bacterial infection. These results link immune gene function to microbial selectivity and demonstrate that even early-diverging animals exhibit sophisticated innate immunity mechanisms for microbiome regulation. Our findings support the idea that immune specificity can arise through repurposing deeply conserved pathways and may have deep evolutionary origin.",nature_html,0
Photosystem I-independent oxygenic photosynthesis in cyanobacteria,https://www.nature.com/articles/s41467-026-74903-2,Biological sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,Dario Leister,"Oxygenic photosynthesis generates ATP and NADPH via linear electron flow from water to NADP+, a process thought to require photosystem I (PSI) for reductant formation. Here we demonstrate that oxygenic photosynthesis can operate without PSI in the cyanobacterium Synechocystis sp. PCC 6803. Using genetic engineering and adaptive laboratory evolution, we obtained PSI-deficient lineages capable of photoautotrophic growth, inorganic carbon fixation, and light-driven oxygen evolution. PSI-independent photoautotrophy arose from co-mutations in at least two proteins, including the translation elongation factor G (FusA), and required a functional NDH-1 complex. We propose that the light-driven electron transport in the evolved strains is reorganised in two branches: one involving terminal oxidases to generate proton motive force, and a second in which reverse NDH-1 activity exploits this gradient to produce reductant. These findings uncover unexpected plasticity in the thylakoid electron transport network and prompt a reassessment of the canonical requirement for PSI in oxygenic photosynthesis.",nature_html,0
Polyvinyl chloride promotes radioresistance in hepatocellular carcinoma by inhibiting radiotherapy-induced CD8⁺ T cell differentiation,https://www.nature.com/articles/s41467-026-75415-9,Biological sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,Hailong Sheng,"Radiotherapy is standard-of-care treatment for intermediate and advanced hepatocellular carcinoma (HCC); however, resistance remains widespread. Microplastics are detectable in various tumors and may disrupt immune responses, but evidence regarding the role of microplastics in radiotherapy is scarce. Here we show that various types of microplastics are detectable in 52 of the 72 HCC samples we examine, but only polyvinyl chloride (PVC) impairs radiotherapy efficacy. Mechanistically, irradiation enhances histone lactylation, which promotes transcription of HMG-CoA reductase in HCC cells, thereby facilitating cholesterol synthesis and reinforcing CD8+ T cell stemness. PVC alters cholesterol localization and affects CD8⁺ T cell differentiation, which results in the maintenance of an immunologically cold tumor immune microenvironment. A high-cholesterol diet restores CD8+ T-cell stemness and improves therapeutic response to radiotherapy in PVC-infiltrated HCC. Targeting cholesterol metabolism may represent a potential combinatorial strategy to enhance the efficacy of radiotherapy in PVC-infiltrated HCC.",nature_html,0
Hematological consequences of environmental change during dewilding of rhesus macaques,https://www.nature.com/articles/s41467-026-75260-w,Biological sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,P’ng Loke,"The environment shapes immune system development and the regulation of inflammatory responses, however the hematological consequences of a major environmental change, such as those experienced during migration, remain poorly understood. Here, we assess the immunological consequences in male rhesus macaques as they transitioned from an outdoor provisioned environment to an indoor laboratory facility in a process we term ‘dewilding.’ Dewilding decreased neutrophils and increased lymphocytes, skewing toward a TH1 response and increased T cell activation. In the gut microbiome, fungal abundance decreased while bacterial abundance increased. In the bone marrow, we observed a shift towards the less committed multipotent progenitor cells and increased erythrocyte progenitors, with upregulation of genes involved in hemoglobin control and erythropoiesis. Together, our findings illustrate how dewilding alters immune homeostasis, with implications for understanding immune adaptation in migrants from rural to urban environments and for optimizing immunization strategies during environmental change.",nature_html,0
A circuit linking dentate gyrus and retrosplenial granular cortex regulates fracture healing in male mice,https://www.nature.com/articles/s41467-026-75340-x,Biological sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,Weixu Li,"Traumatic brain injury often accelerates fracture repair, but the neural circuits linking brain state to bone healing remain unclear. Here we show that, in male mice, a hippocampal–cortical circuit linking the dentate gyrus (DG) and the retrosplenial granular cortex (RSGc) regulates repair after bone injury. Skeletal injury increased activity–associated labeling in both regions. Inhibiting excitatory neurons in the DG or RSGc, or suppressing neuronal populations associated with the DG–RSGc pathway, accelerated repair, whereas activating DG or RSGc excitatory neurons delayed healing. RSGc activation counteracted the pro–healing effect of DG inhibition, supporting DG–RSGc circuit dependence under the tested conditions. Inhibitory circuit manipulations were associated with increased circulating neuropeptide Y, macrophage IDO1 induction at the repair site, and elevated L–kynurenine, which promoted osteogenic differentiation. Pharmacological blockade and rescue experiments support an NPY–IDO1–kynurenine effector arm linking central circuit state to peripheral bone repair.",nature_html,0
Identification of the SARS-CoV-2 genome packaging signal in the nsp12-coding region,https://www.nature.com/articles/s41467-026-75008-6,Biological sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,V. Narry Kim,"Selective genome packaging is a critical step for RNA viruses, which must distinguish genomic RNA from other abundant transcripts. For SARS-CoV-2, the cis-acting packaging signal is thought to be recognized by the nucleocapsid (N) protein, but its identity and mechanistic basis for selective recognition remain undefined. Here we identify the packaging signal within the nsp12 polymerase-coding region. CLIP-seq maps N-bound sites and, together with virus-like particle assays, pinpoints a conserved segment with strong packaging activity. An orthogonal defective-interfering RNA approach confirms its role in genome selection. We further delineate two critical subregions, α and β, that engage the N C-terminal domain. Synonymous mutations in either subregion selectively disrupt packaging and reduce viral fitness. Notably, the α subregion encompasses the ribosomal frameshifting element, revealing its dual role in viral translation and assembly. These findings establish the mechanistic basis for SARS-CoV-2 genome packaging and offer a potential antiviral target.",nature_html,0
"Electrochemiluminescence microscopy for real-time, single-cell imaging of surface charge in electroactive bacteria",https://www.nature.com/articles/s41467-026-75226-y,Biological sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,Zixuan Chen,"Understanding how applied voltage regulates metabolism in microbial electrochemical systems is challenging due to the lack of adequate electrophysiological tools for microorganisms. Here, we present an imaging platform based on electrochemiluminescence (ECL) that allows real-time, femtocoulomb-scale quantification of surface charge in single bacterial cells. The method exploits the electrostatic enrichment of cationic luminophores at bacterial membranes to amplify ECL signals, thereby linking surface charge dynamics to intracellular electron metabolism and interfacial electron flow. Using Shewanella oneidensis MR-1 as a model, we show voltage-activated metabolic enhancement mediated by outer-membrane cytochromes. By modulating direct and indirect electron-transfer pathways, we reveal that cytochrome-dependent direct electron transfer initiates activation, while mediator-enabled indirect electron transfer prevents charge saturation and sustains elevated metabolic turnover. Furthermore, dual-parameter screening enables identification of bacterial subpopulations with high metabolic activity and efficient electron transfer capability. Thus, our work provides a framework for microbial electrophysiology at the single-cell level and opens potential avenues for engineering high-performance electroactive strains for bio-electrochemical applications.",nature_html,0
Molecularly defined auditory neuron subtypes show different vulnerabilities to noise- and age-related synaptopathy in mice,https://www.nature.com/articles/s41467-026-75275-3,Biological sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,Lisa V. Goodrich,"Neuronal subtype-specific synaptopathy is a hallmark of many forms of neurodegeneration. We examined the cellular basis for synaptic vulnerability in the auditory system, where three subtypes of spiral ganglion neurons (SGNs)—Ia, Ib, and Ic—carry acoustic information from the cochlea to the brain. In response to noise and aging, a subset of synapses between inner hair cells and SGNs are lost, but it is unclear how this loss varies across SGN subtypes. Using genetic labeling, we showed that Ia SGNs have larger post-synaptic densities (PSDs) than Ib and Ic SGNs and are the most resilient subtype. Ia PSD volumes increase with age and are unchanged after noise exposure. By contrast, average Ib/Ic PSD volumes do not change with age but decrease with noise. Genetic reprogramming of Ib/Ic neurons to a Ia-like identity provides significant protection against noise-induced synaptopathy, linking identity to resilience and providing an entry point for therapeutics.",nature_html,0
Molecular mechanisms of mitochondrial Ca2+ exchanger NCLX,https://www.nature.com/articles/s41467-026-75483-x,Biological sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,Youxing Jiang,"Mitochondrial Ca²⁺ homeostasis is maintained through coordinated influx and efflux processes, with NCLX long recognized as the primary Ca²⁺ extruder operating via Na⁺/Ca²⁺ exchange. Here, we report cryo-EM structures of rat NCLX in cytosolic-facing occluded and open states. The central transmembrane (TM) domain of NCLX comprises ten helices arranged in two inverted, structurally similar halves, with two α-repeats forming a central ion-binding pocket. Peripheral TMs 1 and 6 are loosely associated with the core and likely mediate alternative access to this site. These structural features closely resemble those of NCXs, indicating a conserved ion exchange mechanism. While NCLX retains the canonical Ca²⁺-binding site, it lacks several key Na⁺-binding residues found in NCXs, suggesting broader ion selectivity. Consistently, cell-based Ca²⁺ uptake assays show that NCLX mediates Ca²⁺ exchange using Na⁺, K⁺, Li⁺, and potentially protons as counterions. Based on the structural symmetry of NCLX and its bidirectional exchange capability, we propose a matrix-facing model and an alternating-access mechanism in which TMs 1 and 6 undergo sliding motions to enable ion exchange between cytosolic and matrix sides, analogous to NCX. These findings provide a structural and mechanistic framework for understanding NCLX-mediated Ca²⁺ transport in mitochondria.",nature_html,0
Segmental duplications and supernumerary chromosomes drive antifungal drug resistance in Candida auris,https://www.nature.com/articles/s41467-026-75437-3,Biological sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,Kaustuv Sanyal,"Candida auris, a World Health Organisation–listed critical priority fungal pathogen, causes frequent multidrug-resistant outbreaks worldwide. While point mutations underlying antifungal resistance are well characterised, the contribution of structural genomic variation to antifungal responses remains poorly defined. Here, we integrate whole-genome sequencing, a genome-wide copy number variation (CNV) screen, electrophoretic karyotyping, and mutation-accumulation analyses to investigate the role of structural variation in antifungal susceptibility across a clinical cohort of C. auris isolates. We identify recurrent CNV hotspots, with segmental duplications representing a predominant mode of genome variation. Small duplications encompassing ERG11 arise at high frequency and frequently co-occur with drug resistance-associated ERG11 mutations, collectively enhancing azole resistance. In addition, large centromere-inclusive duplications of chromosome 1 generate supernumerary chromosomes, leading to paradoxical growth and reduced susceptibility to caspofungin, an echinocandin. At the population level, structural variants frequently arise in parallel to FKS1 mutations, suggesting multiple genetic mechanisms underlying reduced drug susceptibility. Together, our findings establish segmental duplication as a major, non-mutational driver of antifungal resistance, highlighting the need to consider structural genomic variation in both resistance surveillance and clinical susceptibility testing.",nature_html,0
High-throughput characterization of transcription factors that modulate UV damage formation and repair at single-nucleotide resolution,https://www.nature.com/articles/s41467-026-75115-4,Biological sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,Raluca Gordân,"Genomic studies revealed elevated DNA damage and mutation rates at transcription factor (TF) binding sites in UV-linked cancers. While TFs can promote UV-induced mutagenesis by altering both damage formation and repair, these mechanisms have not been systematically characterized across TFs at high resolution. Using genome-wide UV damage maps from skin fibroblasts, we develop a scalable statistical framework to analyze TF-mediated mutagenic mechanisms across hundreds of TFs. We identify numerous previously unreported TFs that significantly enhance or suppress UV damage formation within their binding sites. A systematic survey of TF-DNA complexes reveals that damage modulation often coincides with TF-induced DNA distortions that either protect against or promote photodimer formation. Additionally, we analyze repair efficiency in TF binding sites at high resolution, identifying TFs likely to compete with repair. Comparisons with skin cancer mutations distinguish mutation enrichment driven by increased damageability versus attenuated repair, revealing the highly contextual nature of TF-mediated mutagenesis.",nature_html,0
InstaNovo-P: a de novo peptide sequencing model for phosphoproteomics,https://www.nature.com/articles/s41467-026-75138-x,Biological sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,Konstantinos Kalogeropoulos,"Phosphorylation, a crucial post-translational modification (PTM), plays a central role in cellular signaling and disease mechanisms. Mass spectrometry-based phosphoproteomics is widely used for system-wide characterization of phosphorylation events. However, traditional methods struggle with accurate phosphorylated site localization, complex search spaces, and detecting sequences outside the reference database. Advances in de novo peptide sequencing offer opportunities to address these limitations, but have yet to become integrated and adapted for phosphoproteomics datasets. Here, we present InstaNovo-P, a phosphorylation specific version of our transformer-based InstaNovo model, fine-tuned on extensive phosphoproteomics datasets. InstaNovo-P surpasses existing methods in phosphorylated peptide detection and phosphorylated site localization accuracy across multiple datasets, including complex experimental scenarios. Our model robustly identifies peptides with single and multiple phosphorylated sites, effectively localizing phosphorylation events on serine, threonine, and tyrosine residues. We experimentally validate our model predictions by studying FGFR2 signaling, further demonstrating that InstaNovo-P uncovers phosphorylated sites previously missed by traditional database searches. These predictions align with critical biological processes, confirming the model’s capacity to yield valuable biological insights. InstaNovo-P adds value to phosphoproteomics experiments by effectively identifying biologically relevant phosphorylation events without prior information, providing a powerful analytical tool for the dissection of signaling pathways.",nature_html,0
Dynamic acoustic-to-categorical representations of phonemes and prosody along ventral and dorsal speech streams,https://www.nature.com/articles/s41467-026-75240-0,Biological sciences : Nature Communications subject feeds,2026-07-10 00:00:00 UTC,2026-07-10 00:00:00+00:00,,Daniela Sammler,"Phonemes and prosodic contours are fundamental elements of speech used to convey complementary meanings. Perceiving these elements requires mapping variable acoustic cues onto discrete categories along ventral and dorsal speech streams. While traditional models make clear predictions, exactly where and when this acoustic-to-categorical mapping occurs remains unclear. Using magnetoencephalography and behavioural psychophysics, combined with time-resolved representational similarity and multivariate transfer entropy analyses, we show how phonemes and prosody propagate along the dual streams and how their categorical representations are gradually formed. Contrary to theoretical predictions, acoustic and categorical representations occur in parallel, rather than serially, across time and space for both elements. Moreover, prosody categories extend further along both streams than phoneme categories, with differently weighted contributions of posterior temporal areas. These results highlight a shared principle of parallel acoustic and categorical processing, yet partially distinct abstraction mechanisms for phonemes and prosody, key to access the multilayered meaning of speech.",nature_html,0
