title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
A modular chromosomal passenger complex rewires chromosome segregation in Plasmodium berghei,https://www.nature.com/articles/s41467-026-74542-7,Biological sciences : Nature Communications subject feeds,2026-06-20 00:00:00 UTC,2026-06-20 00:00:00+00:00,,Lorenzo Brusini,"Faithful chromosome segregation relies on precise kinetochore-microtubule interactions and checkpoint surveillance, yet the molecular basis of these processes varies widely across eukaryotes and is only beginning to be defined in apicomplexan parasites. In the malaria parasite Plasmodium berghei, chromosome segregation is especially critical during transmission from host to mosquito: rapid mitoses generate male gametes, and meiosis in the zygote seeds the next round of infection. Here, we identify Aurora-related kinase 1 (ARK1) as a central regulator of chromosome segregation in both mitotic and meiotic contexts. ARK1 localises to spindle poles, spindles, and kinetochores, and its depletion results in short and multipolar spindles, kinetochore misalignment, and failed chromosome partitioning. ARK1 forms a minimal Chromosomal Passenger Complex (CPC) with INCENP-A during male gametogenesis, but associates with additional components, including INCENP-B, kinetochores, centromeric histones, and spindle assembly checkpoint proteins, during meiosis. This stage-specific modularity supports efficient male gamete formation while safeguarding faithful chromosome inheritance during zygote development, thereby ensuring parasite transmission to the mosquito. Together, our findings indicate that P. berghei deploys distinct CPC states across sexual development, revealing developmental plasticity in chromosome-segregation control and a potential vulnerability for blocking transmission.",nature_html,0
Overcoming chromium poisoning in solid oxide cells through multiscale perovskite engineering,https://www.nature.com/articles/s41467-026-74650-4,Physical sciences : Nature Communications subject feeds,2026-06-20 00:00:00 UTC,2026-06-20 00:00:00+00:00,,Zhibin Yang,"Chromium poisoning and sluggish oxygen kinetics limit oxygen electrodes in reversible solid oxide cells. We introduce a triple barrier design that integrates lattice stabilization by Ba to suppress SrO segregation, BaCoO3 nanodomains that trap chromium, and surface acidity tuning via trace Mo at the B site in La0.6Sr0.1Ba0.35Co0.2Fe0.78Mo0.02O3₋δ. The electrode reaches 0.058 Ω·cm2 polarization resistance at 750 °C, 70.4 percent lower than LSCF, delivers 1.352 W·cm⁻2 at 800 °C, and 2.08 A·cm⁻2 at 1.5 V. Under 0.5 A·cm⁻2 with a chromium source, single cells operate stably for about 1000 hours. Quantitative characterization and thermodynamic analysis show suppressed SrCrO4 formation and shallow chromium ingress, consistent with BaCoO3 mediated trapping and Mo moderated surface basicity. Density functional theory at operating temperature and pressure indicates Ba and Mo together weaken CrO3 adsorption. The design reconciles high activity with chromium tolerance and is transferable to related oxygen electrodes.",nature_html,0
NK cell dysregulation may potentiate cardiovascular disease in adolescents with perinatally acquired HIV on antiretroviral therapy,https://www.nature.com/articles/s41467-026-74602-y,Biological sciences : Nature Communications subject feeds,2026-06-20 00:00:00 UTC,2026-06-20 00:00:00+00:00,,Namal P. M. Liyanage,"Perinatally acquired HIV (PHIV) and antiretroviral therapy (ART) can alter innate immune cells, (monocytes and natural killer [NK] cells) which are important in the pathogenesis of cardiovascular disease (CVD). We compare cardiovascular biomarkers and immune signatures between adolescents with PHIV (APHIV) on suppressive ART and HIV-unexposed, adolescents without HIV in Uganda. Carotid intima-media thickness (IMT) is increased in APHIV, suggesting a higher CVD risk. Flow cytometry analysis reveals greater activation, memory, and migratory capabilities of NK cells, and increased pro-inflammatory intermediate monocytes in APHIV, and these observations are supported by transcriptomics. Many of these innate immune cell subsets are associated with carotid IMT. Plasma oxidized-LDL (Ox-LDL) is significantly lower among APHIV, and negatively correlates with pro-inflammatory, memory-like NK subsets. We demonstrate increased uptake of Ox-LDL by macrophages in the presence of activated, memory-like NK cells in vitro, suggesting a possible mechanism for greater CVD risk in APHIV. Collectively, our data demonstrate associations between dysregulated NK cell signatures and increased CVD risk among APHIV.",nature_html,0
Soluble CD95L triggers Caspase-10-driven reactive oxygen species production in neutrophils and aggravates anti-neutrophil cytoplasmic antibody-vasculitis,https://www.nature.com/articles/s41467-026-74452-8,Biological sciences : Nature Communications subject feeds,2026-06-20 00:00:00 UTC,2026-06-20 00:00:00+00:00,,Patrick Blanco,"Anti-neutrophil cytoplasmic antibody (ANCA)-associated vasculitis (AAV) is a severe autoimmune disease that lacks effective targeted therapies. T cell and neutrophil activation are associated with tissue lesions in ANCA-associated vasculitis responsible for the necrotizing vasculitis of small blood vessels. Although the aberrant release of reactive oxygen species (ROS) by neutrophils contribute to the disruption of the endothelial barrier, the underlying molecular mechanisms of this oxidative burst remain unclear. Here, we observe that blood vessels in the inflamed organs of patients with AAV express CD95L, which is cleaved by metalloproteases to release soluble CD95L (sCD95L). sCD95L stimulates ROS production in AAV neutrophils via a caspase-driven mechanism. Proteomic analysis reveals that the deubiquitinase OTULIN is a caspase substrate in sCD95L-exposed neutrophils. Caspase-10 cleaves OTULIN after its aspartates at positions 31 and 54 to unleash the activity of E3 ligase complex LUBAC and trigger mitochondrion-dependent ROS production in AAV neutrophils. Inhibition of the CD95-mediated non-apoptotic signaling abrogates ROS production in AAV neutrophils and alleviates clinical symptoms in AAV and crescentic glomerulonephritis mouse models, indicating that CD95 and CD95L represent attractive molecular targets for patients with AAV.",nature_html,0
PGS Browser: a public platform for personalized polygenic score analysis and interpretation,https://www.nature.com/articles/s41467-026-74461-7,Biological sciences : Nature Communications subject feeds,2026-06-20 00:00:00 UTC,2026-06-20 00:00:00+00:00,,Mykyta Artomov,"Polygenic scores (PGSs) quantify individual genetic susceptibility to complex diseases and can identify high-risk individuals well before clinical onset. Their clinical translation, however, requires population-based reference resources, standardized benchmarking, and accessible tools for translating individual scores into disease likelihood. In this article, we systematically evaluate 3168 PGS models, primarily from the PGS Catalog, in 473,681 FinnGen participants, placing all models on a common performance scale to enable cross-model and cross-trait comparison. For each PGS, we create ancestry-adjusted reference distributions, providing a biobank-scale resource for interpreting individual scores. We perform phenome-wide association studies for each PGS, identifying 439,070 significant phenotypic associations, demonstratin g that integrating multiple scores improves predictive performance for most complex diseases, and providing public access to 11 top-performing interactive time-to-event models. All resources are accessible through the PGS Browser (pgs.nchigm.org), which offers a population-aware framework for score interpretation and lays groundwork for the clinical application of PGSs.",nature_html,0
Practical and divergent electrochemical access to thiocarbamoyl fluorides and N-trifluoromethyl amines from secondary amines,https://www.nature.com/articles/s41467-026-74660-2,Physical sciences : Nature Communications subject feeds,2026-06-20 00:00:00 UTC,2026-06-20 00:00:00+00:00,,Kevin Lam,"We report a practical and divergent electrochemical method for converting simple secondary amines into thiocarbamoyl fluorides and N-trifluoromethyl amines. Using inexpensive, bench-stable reagents, including Et₃N·3HF and CS₂, these one-pot transformations proceed under mild, open-air conditions without solvent drying, degassing, inert atmosphere, or stoichiometric silver reagents. By tuning the reaction conditions, the same general strategy provides either product class in moderate to excellent yields across a broad substrate scope, with high functional-group tolerance and applicability to late-stage modification of complex bioactive molecules. The method is readily scalable and offers a practical alternative to existing fluorination approaches that rely on hazardous or costly reagents. Mechanistic studies combining cyclic voltammetry, ¹⁹F NMR spectroscopy, UV–Vis spectroscopy, HRMS, XRD, SEM–EDX, authentic intermediate analysis, and DFT calculations support a multistep pathway involving dithiocarbamate salts and thiuram intermediates, followed by bromide-assisted fluorination. This operationally simple, metal-free platform provides practical access to valuable fluorinated nitrogen-containing building blocks for synthesis, medicinal chemistry, and materials science.",nature_html,0
Divergent 3D genome architecture of male germ cells across vertebrates,https://www.nature.com/articles/s41467-026-74695-5,Biological sciences : Nature Communications subject feeds,2026-06-20 00:00:00 UTC,2026-06-20 00:00:00+00:00,,Aurora Ruiz-Herrera,"The evolutionary plasticity of the three-dimensional (3D) genome organization in vertebrates, and its transmission through the germ line, is central to understanding genome function and evolution. Yet, the mechanisms regulating these processes remain poorly characterized across lineages. Here, we integrate fluorescence-activated cell sorting, in situ chromosome capture conformation (Hi-C), and single-cell RNA sequencing to investigate germ line genome architecture in eutherians, marsupials, and reptiles, lineages that last shared a common ancestor ~350 million years ago. We uncover lineage-specific chromatin folding patterns in germ cells, shaped by chromosome morphology and genome size, which constrain DNA loop formation and inter-chromosomal interactions during meiosis. We also explore the relationship between 3D genome remodeling and gene regulation in the context of meiotic sex chromosome inactivation (MSCI). In the tammar wallaby, we identify regions of the X that escape MSCI checkpoint, suggesting incomplete silencing in marsupials. These findings provide high-resolution insights into the evolution of germ line chromatin architecture and the co-evolution of genome structure and function across vertebrates.",nature_html,0
Cooperative chelation for high-performance Perovskite light-emitting diodes,https://www.nature.com/articles/s41467-026-74584-x,Physical sciences : Nature Communications subject feeds,2026-06-20 00:00:00 UTC,2026-06-20 00:00:00+00:00,,Zhi-Kuang Tan,"Molecular additives are frequently employed to enhance the performance of perovskite light-emitting diodes (PeLEDs), either through surface defect passivation or crystal growth control. In general, such passivation is attained through the chelation of the molecular additive to a defective Pb site along a lattice plane. Unfortunately, nano-crystallites often display multiple lattice planes and defects that a single additive is inadequate in passivating. Here, we report a dual additive system, comprising 5-aminopentanoic acid and (4-fluoropheny)thiourea to enhance the performance of FAPbI3 PeLEDs. Our results and calculations reveal that the dual additives chelate cooperatively and synergistically with defective sites along the (100), (110) and (111) lattice planes, leading to significantly improved performance compared to the use of a single additive. The strong binding of the dual additives towards multiple lattice planes further slows down the growth of the nucleated crystallites, leading to small and uniform crystal grains as well as smoother thin films that exhibit higher exciton binding energy and improved luminescence quantum yields. The resulting PeLEDs attained a peak external quantum efficiency (EQE) of 26.3% at a high current density of 298 mA·cm−2 and a peak radiance of 1843 W·sr−1·m−2 at 795 nm. Such high efficiency and radiance, together with enhanced stability, could allow PeLEDs to become viable for commercial use.",nature_html,0
Direction-resolved nanoscale optical imaging with near-nanometer resolution by emerging infrared torsional force microscopy,https://www.nature.com/articles/s41467-026-74654-0,Physical sciences : Nature Communications subject feeds,2026-06-20 00:00:00 UTC,2026-06-20 00:00:00+00:00,,Min Ouyang,"Resolving nanoscale light-matter interactions requires both high spatial resolution and anisotropic sensitivity to in-plane and out-of-plane optical responses. We introduce torsional force microscopy-infrared microscopy, a new optical imaging technique that combines cantilever torsional dynamics with a nonlinear frequency-mixing scheme to map both in-plane and out-of-plane photothermal signals. Using birefringent mica as a model system, we resolve distinct in-plane and out-of-plane vibrational responses and reconstruct the anisotropic strain distribution of nanobubbles, in excellent agreement with simulation. Furthermore, we demonstrate near-nanometer ( ~ 1 nm) spatial resolution in optical imaging of twisted bilayer graphene, enabling site-resolved spectroscopy within individual moiré cells. Energy-dependent imaging further reveals intra-unit cell optical features, highlighting the role of competing physical processes in a moiré lattice modulating its optical properties. By providing a direct, anisotropy-resolved view of nanoscale optical heterogeneities, this emerging infrared torsional force microscopy establishes a powerful platform for probing, understanding, and ultimately engineering light-matter interactions in complex quantum materials.",nature_html,0
Axion electrodynamics in a topologically trivial antiferromagnet,https://www.nature.com/articles/s41467-026-74634-4,Physical sciences : Nature Communications subject feeds,2026-06-20 00:00:00 UTC,2026-06-20 00:00:00+00:00,,Christian Binek,"Axion electrodynamics, originally proposed by Frank Wilczek in the context of high energy physics, can manifest in condensed matter systems as an isotropic linear magnetoelectric (ME) response. Yet, experimental realization of a continuous and purely monopolar ME response has remained elusive. Here, we demonstrate such a response by transforming the topologically trivial antiferromagnet chromia into an isotropic ME medium. Using low-frequency AC ME susceptometry, supported by Monte Carlo simulations, we reveal a monopolar ME response &#x03B1;ij=&#x03B8;&#x03B4;ij"" role=""presentation"">αij=θδij{\alpha }_{{ij}}=\theta {\delta }_{{ij}} resulting from suppressed quadrupolar contributions. The zero crossing of the temperature-dependent θ at 168 K provides direct evidence that the measured isotropic ME response arises from the axion contribution in chromia. These results establish a condensed-matter platform for axion electrodynamics and open pathways toward ME Hall effects, magnetophotovoltaic responses, and monopolar-based devices.",nature_html,0
"A role for the poly-asparagine repeat in the Plasmodium histone acetyltransferase, PfGCN5",https://www.nature.com/articles/s41467-026-74632-6,Biological sciences : Nature Communications subject feeds,2026-06-20 00:00:00 UTC,2026-06-20 00:00:00+00:00,,Daniel E. Goldberg,"Plasmodium falciparum possesses one of the most AT-rich genomes in nature (80.6%). A consequence is an asparagine-rich proteome. A quarter of P. falciparum proteins possess poly-asparagine repeats that can extend more than 100 residues. The role of these repeats has remained a mystery in the biology of this parasite. Here, we report that the poly-asparagine repeat-containing Nterminus of the histone acetyltransferase PfGCN5 associates with the C-terminal catalytic domain after cleavage in the nucleus. Deletion of the repeat destabilizes the N-terminal polypeptide, leading to impaired parasite development and growth, particularly under stress conditions. Using high-resolution mass spectrometry and western blotting analysis, we uncovered a profound effect of the poly-asparagine repeat on acetylation of histones H3, H3.3, and H4. These findings suggest that the poly-asparagine repeat contributes to PfGCN5 acetyltransferase activity, a role previously attributed solely to its C-terminal domain. This report of a function for a poly-asparagine repeat in P. falciparum expands our understanding of a pervasive characteristic of its proteome.",nature_html,0
Structural basis of nonmuscle myosin-2 autoinhibition mechanisms,https://www.nature.com/articles/s41467-026-74674-w,Biological sciences : Nature Communications subject feeds,2026-06-20 00:00:00 UTC,2026-06-20 00:00:00+00:00,,Krishna Chinthalapudi,"Nonmuscle myosin-2 (NM2) is a fundamental actin-based mechanochemical ATPase that regulates cellular architecture, migration, adhesion, and force generation across diverse biological contexts. NM2 function is tightly regulated by a structural transition between an autoinhibited monomeric (10S) conformation in which ATPase activity, actin binding, and filament assembly are coordinately suppressed and an enzymatically active, filamentous conformation. The autoinhibited conformation is critical for the spatial and temporal control of contractility in nonmuscle cells, yet structural insights into the 10S conformation remain largely elusive. Here, we report a ~53-nm elongated full-length structure of NM2B in the 10S conformation and four distinct cryo-EM structures representing the conformational landscape within the human NM2B 10S state. These structures reveal a tri-segmented tail fold that sequesters interfaces essential for actin binding and filament assembly. The asymmetric arrangement of myosin heavy and light chains provides a mechanistic foundation for understanding how regulatory post-translational modifications and disease-associated mutations shift NM2 conformational equilibria and may enable the development of structure-based interventions for cytoskeletal diseases including hearing loss, neurodegeneration, and cancer.",nature_html,0
Trigger-day hCG effects on DNA methylation and neurodevelopment in ART offspring,https://www.nature.com/articles/s41467-026-74712-7,Biological sciences : Nature Communications subject feeds,2026-06-20 00:00:00 UTC,2026-06-20 00:00:00+00:00,,Zhibin Hu,"Assisted reproductive technology influences the epigenetic landscape of offspring, but whether trigger-day pharmacotherapy affects epigenetics and neurodevelopment remains unclear. In a prospective birth cohort of 365 families, higher trigger-day human chorionic gonadotropin dose associates with reduced global DNA methylation in peripheral blood from offspring conceived assisted reproduction compared with naturally conceived children. In a cohort of 1333 singleton offspring, higher maternal human chorionic gonadotropin dose associates with increased risk of suboptimal neurodevelopment. In mice, transient human chorionic gonadotropin exposure impairs offspring neurocognitive behaviours, reduces hippocampal dorsal dentate gyrus neurogenesis, and downregulates euchromatic histone methyltransferase 1 expression with reduced methylation observed in oocytes. Microinjection of euchromatic histone lysine methyltransferase 1 mRNA into exposed zygotes restores neurogenesis and improves behavioural outcomes in offspring. These findings suggest potential epigenetic and neurodevelopmental risks of higher-dose human chorionic gonadotropin exposure and support optimized trigger protocols in assisted reproductive technology that balance treatment efficacy with long-term offspring health.",nature_html,0
Rapid warming in South America during the last deglaciation,https://www.nature.com/articles/s41467-026-74093-x,Earth and environmental sciences : Nature Communications subject feeds,2026-06-20 00:00:00 UTC,2026-06-20 00:00:00+00:00,,F. W. Cruz,"Understanding tropical land temperature response to rising atmospheric CO2 in the past is crucial for better constraining future climate projections. However, the evolution of regional land temperatures on paleoclimate timescales remains uncertain due to the paucity of precise records. Here we reconstructed temperatures across the last deglaciation using nucleation-assisted microthermometry in a stalagmite from central-eastern South America. We show that cave temperatures increased by 5.8 ± 0.3 °C (2 standard errors of the mean, SEM) from the Last Glacial Maximum to the early Holocene, broadly tracking global atmospheric CO2 and Antarctic temperatures. Our results reveal an abrupt regional warming across the Antarctic Cold Reversal-Younger Dryas (ACR-YD) transition, linked to the weakening of the Atlantic Meridional overturning circulation (AMOC). Notably, the most rapid warming at our cave was still slower than projections of future long-term warming, highlighting the unprecedented nature of the current greenhouse gas forcing.",nature_html,0
