title,link,published,source,pub_date
The real face of LiF,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwaf448/8293217?rss=1,2025-10-20 00:00:00 UTC,National Science Review Advance Access,2025-10-20 00:00:00+00:00
Vacuum assisted vertical component distribution in pseudo-bulk heterojunctions: a pathway to high performance and stable organic solar cells,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwaf440/8293236?rss=1,2025-10-20 00:00:00 UTC,National Science Review Advance Access,2025-10-20 00:00:00+00:00
Oxygen evolution electrocatalysis resilient to voltage fluctuations,https://www.nature.com/articles/s41893-025-01665-y,2025-10-20 00:00:00 UTC,Nature Sustainability,2025-10-20 00:00:00+00:00
Designing an ecofriendly catalyst for a sustainable use of water resources,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwaf447/8293239?rss=1,2025-10-20 00:00:00 UTC,National Science Review Advance Access,2025-10-20 00:00:00+00:00
Retraction Note: Fasting inhibits aerobic glycolysis and proliferation in colorectal cancer via the Fdft1-mediated AKT/mTOR/HIF1α pathway suppression,https://www.nature.com/articles/s41467-025-65107-1,2025-10-20 00:00:00 UTC,Nature Communications,2025-10-20 00:00:00+00:00
Modular esterification of unstrained carbonyls through palladium-catalyzed alkyne bridging C-C bond activation,https://www.nature.com/articles/s41467-025-64279-0,2025-10-20 00:00:00 UTC,Nature Communications,2025-10-20 00:00:00+00:00
‘Ghost’ fossils of early coccolithophores point to a Triassic diversification of marine calcifying organisms,https://www.nature.com/articles/s41467-025-65116-0,2025-10-20 00:00:00 UTC,Nature Communications,2025-10-20 00:00:00+00:00
Fluorine-oxygen co-coordination of lithium in fluorinated polymers for broad temperature quasi-solid-state batteries,https://www.nature.com/articles/s41467-025-64356-4,2025-10-20 00:00:00 UTC,Nature Communications,2025-10-20 00:00:00+00:00
Signal-strapping as a protein-sequence search method for the discovery of metalloproteins,https://www.nature.com/articles/s41467-025-64309-x,2025-10-20 00:00:00 UTC,Nature Communications,2025-10-20 00:00:00+00:00
Leveraging platinum-protein interactions to overcome chemoresistance,https://www.nature.com/articles/s41467-025-64295-0,2025-10-20 00:00:00 UTC,Nature Communications,2025-10-20 00:00:00+00:00
Retraction Note: ROCK1 mechano-signaling dependency of human malignancies driven by TEAD/YAP activation,https://www.nature.com/articles/s41467-025-65053-y,2025-10-20 00:00:00 UTC,Nature Communications,2025-10-20 00:00:00+00:00
How scientists are pushing back against Trump’s funding ‘deal’ for universities,https://www.nature.com/articles/d41586-025-03427-4,2025-10-20 00:00:00 UTC,Nature,2025-10-20 00:00:00+00:00
JD Vance officiated the wedding of new head of NIH environmental institute,https://www.science.org/content/article/new-head-nih-environmental-institute-officiated-jd-vance-s-wedding,2025-10-20 05:00:00 UTC,Latest News from Science Magazine,2025-10-20 05:00:00+00:00
Housing secretary says 'job on the line' over 1.5m housing target,https://www.bbc.com/news/articles/cj41v5g87w1o?at_medium=RSS&at_campaign=rss,2025-10-20 05:01:02 UTC,BBC News,2025-10-20 05:01:02+00:00
Stranded coral boulders point to a medieval tsunami in the Caribbean,https://www.science.org/content/article/stranded-coral-boulders-point-medieval-tsunami-caribbean,2025-10-20 05:45:00 UTC,Latest News from Science Magazine,2025-10-20 05:45:00+00:00
A surprise bonus from COVID-19 vaccines: bolstering cancer treatment,https://www.science.org/content/article/surprise-bonus-covid-19-vaccines-bolstering-cancer-treatment,2025-10-20 06:10:00 UTC,Latest News from Science Magazine,2025-10-20 06:10:00+00:00
Evolutionary histories of functional mutations during the domestication and spread of japonica rice in Asia,https://www.pnas.org/doi/abs/10.1073/pnas.2514614122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-20 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-20 07:00:00+00:00
Important design rules discovered for supramolecular multivalent ligands interacting with dynamic receptors,https://www.pnas.org/doi/abs/10.1073/pnas.2522205122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-20 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-20 07:00:00+00:00
Robustness is better assessed with a few thoughtful models than with billions of regressions,https://www.pnas.org/doi/abs/10.1073/pnas.2521917122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-20 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-20 07:00:00+00:00
"Do color similarity judgments vary with age, and do they reveal anything about qualia?",https://www.pnas.org/doi/abs/10.1073/pnas.2521506122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-20 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-20 07:00:00+00:00
Viscoelastic structural damping enables broadband low-frequency sound absorption,https://www.pnas.org/doi/abs/10.1073/pnas.2520808122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-20 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-20 07:00:00+00:00
The moving mantle beneath Hawaii: A new look at an old bend,https://www.pnas.org/doi/abs/10.1073/pnas.2524801122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-20 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-20 07:00:00+00:00
"Oxygen isotopic evidence that Gale crater, Mars, was home to an Early Hesperian water reservoir that underwent significant evaporation",https://www.pnas.org/doi/abs/10.1073/pnas.2511627122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-20 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-20 07:00:00+00:00
Museum genomics suggests long-term population decline in a putatively extinct bumble bee,https://www.pnas.org/doi/abs/10.1073/pnas.2509749122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-20 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-20 07:00:00+00:00
A national randomized controlled trial of the impact of public Montessori preschool at the end of kindergarten,https://www.pnas.org/doi/abs/10.1073/pnas.2506130122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-20 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-20 07:00:00+00:00
Impact of baleen whales on ocean primary production across space and time,https://www.pnas.org/doi/abs/10.1073/pnas.2505563122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-20 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-20 07:00:00+00:00
Impactor relics of CI-like chondrites in Chang’e-6 lunar samples,https://www.pnas.org/doi/abs/10.1073/pnas.2501614122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-20 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-20 07:00:00+00:00
"Invariant HVC size in female canaries singing under testosterone: Unlocking function through neural differentiation, not growth",https://www.pnas.org/doi/abs/10.1073/pnas.2426847122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-20 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-20 07:00:00+00:00
Reply to Bosten and Franklin: Children’s color qualia structure is similar to adults’,https://www.pnas.org/doi/abs/10.1073/pnas.2525916122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-20 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-20 07:00:00+00:00
Reply to Auspurg: On the limits of “justified” model spaces,https://www.pnas.org/doi/abs/10.1073/pnas.2523374122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-20 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-20 07:00:00+00:00
A yellow warbler is for the climate as a canary is for the coal mine,https://www.pnas.org/doi/abs/10.1073/pnas.2524799122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,2025-10-20 07:00:00 UTC,Proceedings of the National Academy of Sciences: Keyword search for query,2025-10-20 07:00:00+00:00
Beetle compound is so valuable insects eat bird poop to get it,https://www.science.org/content/article/beetle-compound-so-valuable-insects-eat-bird-poop-get-it,2025-10-20 10:50:00 UTC,Latest News from Science Magazine,2025-10-20 10:50:00+00:00
[ASAP] Switchable Rhodamines for Molecular Electronics,http://dx.doi.org/10.1021/jacs.5c11150,2025-10-20 12:19:03 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2025-10-20 12:19:03+00:00
Lab mice can now have periods like humans,https://www.science.org/content/article/lab-mice-can-now-have-periods-humans,2025-10-20 12:58:00 UTC,Latest News from Science Magazine,2025-10-20 12:58:00+00:00
[ASAP] Iridium-Catalyzed Twofold C–H/C–H Activation and Annulation: Access to Anti-Kasha Emission and Photosensitive-Phosphorescent Materials,http://dx.doi.org/10.1021/jacs.5c14577,2025-10-20 19:53:41 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2025-10-20 19:53:41+00:00
[ASAP] Reversible On-Demand Activation of Acid-Catalyzed Dynamic Polymers for Gradient-Driven Reshaping,http://dx.doi.org/10.1021/jacs.5c13227,2025-10-20 19:54:12 UTC,Journal of the American Chemical Society: Latest Articles (ACS Publications),2025-10-20 19:54:12+00:00
