title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Collateral impact: U.S.-China tensions and energy transition in third countries,https://www.sciencedirect.com/science/article/pii/S0301421526003605?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Qianying Chen,,,0
"The interplay between stack pressure, mechanical expansion and degradation pathways in lithium-ion batteries",https://www.nature.com/articles/s41560-026-02087-6,Nature Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,10.1038/s41560-026-02087-6,Michael De Volder,"While electrochemical degradation mechanisms in lithium-ion batteries are well studied, the influence of mechanical factors remains poorly understood. Here we introduce a high-precision stack-pressure control and dilatometry tool to apply a uniform and constant stack pressure on electrodes independent of electrode swelling. By increasing stack pressure fourfold over typical initial values, we double the lifetime of graphite ‖ LiNi0.8Mn0.1Co0.1O2 cells, an industrially relevant battery chemistry, without altering active materials or electrolytes. This suggests that many lithium-ion batteries operate under sub-optimal stack-pressure conditions, leading to curtailed lifetimes. We demonstrate that different degradation mechanisms emerge outside the optimal pressure window: low stack pressure accelerates cathode cracking, whereas high pressure promotes lithium plating. Our findings highlight coupled mechanical–electrochemical degradation mechanisms and identify stack-pressure optimization as a practical solution for increasing cycling stability.",nature_html,0
Ultra-Sodiophilic Mixed Conductor Interphase Enabling Uniform Top Deposition for Quasi-Solid-State Sodium-Metal Batteries,https://www.nmlett.org/index.php/nml/article/view/2564,Nano-Micro Letters,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,10.1007/s40820-026-02256-y,Wei Chen,"Artificial solid electrolyte interphase offers a promising route to improve the lifespan and safety of quasi-solid-state sodium-metal batteries (QSMBs), yet its limited ion conductivity and the low liquidity of the polymer electrolyte often result in unstable Na plating/stripping kinetics and poor interfacial durability. Herein, we propose a surface-induced “top” Na deposition mechanism facilitated by an ultra-sodiophilic ionic/electronic mixed conductor interphase exhibiting strong Na+ adsorption affinity, which ensures fast and dendrite-free Na anode operation. The embedded Na3Sb alloy phase, featuring high electronic conductivity and strong Na+ adsorption energy, significantly accelerates interfacial ion diffusion and nucleation kinetics, forming a smooth and compact Na deposition layer that facilitates stable solid electrolyte interphase formation and preserves interfacial integrity. Consequently, Na||Na symmetric cells employing a 1, 3-dioxolane-based gel polymer electrolyte deliver an ultra-long-cycling lifespan of 1000 h at 0.5 mA cm−2 with a low overpotential of 40 mV. Moreover, QSMBs incorporating the modified Na anode and Na3V2(PO4)3 cathode demonstrate outstanding cycling stability (74.1% capacity retention after 9000 cycles at 2C) and superior rate capability (91.7 mAh g−1 at 5C). The work provides mechanistic insights and practical strategies for regulating Na deposition, paving the way toward high-performance QSMBs. Highlights:1 A surface-induced “top” Na deposition mechanism facilitated by an ultra-sodiophilic ionic/electronic mixed conductor interphase composed of NaF and Na3Sb is proposed.2 SFC-Na anode exhibits enhanced Na+ affinity force and accelerated ion transport kinetics, Na nucleation kinetics are greatly enhanced while dendrite growth is effectively suppressed.3 The quasi-solid-state sodium-metal batteries with Na3V2(PO4)3 cathode and SFC-Na anode exhibit significantly enhanced cycling stability and superior rate capability.",rss_description,0
Universal convolution from wave dynamics: photonic processing and encryption in synthetic dimension,https://www.nature.com/articles/s41467-026-74530-x,Physical sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Bing Wang,"Convolution, a cornerstone of signal processing and optical neural networks, has traditionally been implemented by mapping mathematical operations onto complex hardware. Here, we overcome this challenge by revealing that wave dynamics in translation-symmetric lattices intrinsically performs convolution, with the dispersion relation uniquely defining the complex-valued kernel. Leveraging this universal principle, we develop a convolutional architecture of minimal complexity through wave evolution in programmable photonic synthetic lattices, delivering high-throughput, multifunctional capabilities at a rate of 13.5 tera-operations per second (TOPS) for image processing. Beyond convolution acceleration, the kernel’s complex nature facilitates the photonic simulation of both irreversible diffusion and reversible unitary quantum dynamics under classical incoherent excitation. Capitalizing on the physics-based reversibility and undetectable phase information, we demonstrate a convolution-driven optical encryption strategy. This work establishes a unified perspective for photonic computing by grounding convolution in wave dynamics, opening avenues toward scalable, multifunctional photonic processors with high integration potential.",nature_html,0
Hydroxyl-rich nanocavities on perovskite enable nearly barrierless intramolecular hydrogen transfer for nitrate electroreduction to ammonia,https://www.nature.com/articles/s41467-026-74405-1,Physical sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Yinlong Zhu,"Electrocatalytic nitrate reduction to ammonia (NITRR) provides a sustainable avenue for simultaneous nitrate mitigation and ammonia synthesis, but the sluggish surface hydrogen migration during NITRR remains a major bottleneck. Here, we show a barrierless hydrogen transfer pathway along intramolecular hydrogen bonds between hydroxyls of hydroxyl-rich nanocavities for efficient nitrate electroreduction to ammonia. This nanocavity is constructed via electrochemical reduction-assisted selective Sr ions leaching on the La0.4Sr0.6FeO3-δ perovskites. Combined experimental and theoretical investigations reveal that the nanocavity features nanocavity-like architecture with hydroxyl-enriched walls, boosting active hydrogen generating and hopping for NO3- hydrogenation. Benefiting from such unusual intramolecular hydrogen transfer, the surface nanoconcaved La0.4Sr0.6FeO3-δ achieves a Faradaic efficiency of 97.81 % and an ammonia yield rate of 51.37 mg h−1 cm−2 at −0.8 V versus reversible hydrogen electrode (RHE), surpassing nanocavity-free counterpart and ranking among superior NITRR catalysts. Ampere-level current density of nitrate-to-ammonia conversion are further realized in a renewable-energy-powered electrolyzer at a very low cell voltage of 2.23 V. Techno-economic analysis underscores dual benefits of this process including economic viability in ammonia synthesis and environmental impact in nitrate remediation.",nature_html,0
Extracting the transitivity backbone of bipartite networks,https://www.nature.com/articles/s41467-026-74723-4,Physical sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Marián Boguñá,"Real bipartite networks combine degree-constrained random mixing with structured connectivity balancing short and long range connections, effectively accounted for by geometric network models. We introduce a statistical filter that benchmarks node-level bipartite clustering against degree-preserving randomizations to classify nodes as geometric (signal) or degree constrained noise. In synthetic mixtures with known ground truth, the filter achieves high classification accuracy and sharpens inference of latent geometric parameters. Applied to four empirical systems –metabolism, online group membership, plant-pollinator interactions, and languages– the filter isolates recurrent neighborhoods while removing ubiquitous or weakly co-occurring entities. Filtering exposes a compact geometric backbone that disproportionately sustains connectivity under percolation and preserves downstream classifier accuracy in node-feature tasks, offering a simple, scalable way to disentangle structure from noise in bipartite networks.",nature_html,0
An achromatic neutron lens,https://www.nature.com/articles/s41467-026-74925-w,Physical sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Joan Vila-Comamala,"Neutrons provide exceptional insight into materials, owing to their sensitivity to light elements, isotopic composition, magnetic moments, and high-penetration. However, neutron sources are polychromatic and of low brightness. Neutron optics provides a route to address these limitations by focusing, and to date, various types of neutron optics have been developed based on reflection, refraction, diffraction, and magnetism. Notably, compound refractive lenses and Fresnel zone plates have been demonstrated for imaging, yet their severe chromatic aberration under polychromatic beams has prevented their widespread use and limits progress towards true high-resolution neutron microscopy. Here, we demonstrate an achromatic neutron lens for full-field neutron microscopy. This development overcomes the intrinsic sample-detector distance constraint in pinhole-based radiography. The lens magnification enables the use of efficient detection systems without loss of spatial resolution and establishes a pathway towards high-resolution neutron microscopy. We anticipate the neutron achromat will advance a broad range of neutron methods.",nature_html,0
Hydrated Network Interphase with Dynamic Negatively Charged Microregion Enables Ultra-Stable Aqueous Zinc-Ion Batteries,https://www.nmlett.org/index.php/nml/article/view/2565,Nano-Micro Letters,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,10.1007/s40820-026-02262-0,Houzhao Wan,"Aqueous zinc-ion batteries are promising candidates for large-scale energy storage, yet their development is severely hindered by the interfacial instability of zinc anodes. Distinct from strategies employing pre-formed polymers, this work proposes an innovative monomer-induced in situ interface engineering strategy. By leveraging the preferential adsorption of acrylamide monomers on the Zn surface, a locally high-concentration region is created, which subsequently enables the in situ construction of a stable hydrated network interphase (HNI) triggered synergistically by Zn2+ and SO42− during electrochemical cycling. The HNI precisely regulates Zn deposition via a triple synergistic mechanism: Lewis acid–base coordination (C = O···Zn2+) provides fixed nucleation sites; dynamically anchored SO42− within the interphase forms negatively charged microregions that homogenize Zn2+ flux via Coulombic repulsion; and a dense hydrogen-bonding network effectively confines free water and suppresses side reactions. Benefiting from this multifunctional interphase, the Zn//Zn symmetric cell achieves an ultra-long cycling life of 8650 h (over 360 days) at 1 mA cm−2 with excellent reproducibility, the Zn//Ti cell delivers a high average Coulombic efficiency of 99.71% at 5 mA cm−2. The Zn//I2 full cell retains 89.15% of its capacity after 12,000 cycles. This work provides a novel paradigm for interfacial construction toward high-performance zinc metal anodes. Highlights:1 A hydrated network interphase with dynamic negatively charged microregions is constructed in situ via electrochemically triggered Zn2+/SO42– synergy, enabling triple synergistic regulation of Zn deposition.2 The HNI-modified Zn anode achieves ultra-long cycling (8650 h at 1 mA cm–2 and 1600 h at 10 mA cm–2) and high Coulombic efficiency (99.71%).3 The Zn//I2 cell delivers a high specific capacity of 356.27 mAh g–1 at 1 A g–1 and retains 89.15% capacity after 12,000 cycles.",rss_description,0
Land–energy nexus to assess the contribution of carbon dioxide removal in net-zero emission pathways,https://www.sciencedirect.com/science/article/pii/S030626192600869X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Sandrine Selosse,,,0
Why theoretical photovoltaic suitability does not fully predict deployment: interpretable deep learning of urban-scale siting across Chinese cities,https://www.sciencedirect.com/science/article/pii/S0306261926008822?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Deo Prasad,,,0
Dynamic potential graphs guided real-time coordination for large-scale EV charging stations,https://www.sciencedirect.com/science/article/pii/S0306261926008731?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Boyu Wang,,,0
LLM-empowered multi-agent intelligent planning for PV-EV penetrated distribution networks,https://www.sciencedirect.com/science/article/pii/S0306261926009347?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Junyong Liu,,,0
Data-driven energy sharing in collective self-consumption communities: a medium-term predictive ensemble framework,https://www.sciencedirect.com/science/article/pii/S0306261926009256?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Jose Miguel Riquelme-Dominguez,,,0
Dynamic multi-objective operation optimization of dimethyl oxalate hydrogenation process under green hydrogen flow fluctuation,https://www.sciencedirect.com/science/article/pii/S030626192600749X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Jian Chu,,,0
A distributed approach for electric vehicle smart charging scheduling using blockchain,https://www.sciencedirect.com/science/article/pii/S0306261926009189?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Maria Pia Fanti,,,0
Adaptive capacity trajectory prediction for lithium-ion batteries using electrochemical impedance spectroscopy,https://www.sciencedirect.com/science/article/pii/S0306261926009141?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Yan-Hui Lin,,,0
Degradation-aware fault diagnosis and prognostics for solid oxide fuel cell energy systems,https://www.sciencedirect.com/science/article/pii/S0306261926008561?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Jianhua Jiang,,,0
A review of electrochemical process-driven recycling and regeneration technologies for lithium-ion batteries,https://www.sciencedirect.com/science/article/pii/S0306261926008263?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Dean Pan,,,0
"Advances, challenges and prospects in thermoelectric cooling technology",https://www.sciencedirect.com/science/article/pii/S0306261926008779?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Huadong Zhao,,,0
Vibration energy as a contributor to off-grid energy access and the sustainable energy transition,https://www.sciencedirect.com/science/article/pii/S030626192600855X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Magdalena Kuchler,,,0
Energy modeling for a low-carbon future and global decarbonization,https://www.sciencedirect.com/science/article/pii/S0306261926008688?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Muhammad Shahzad Zafar,,,0
From linear to circular: review and future agenda of waste battery recycling network optimization,https://www.sciencedirect.com/science/article/pii/S030626192600886X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Su Xiu Xu,,,0
Review of pressure compensated immersion battery systems for deep-sea power applications,https://www.sciencedirect.com/science/article/pii/S0306261926009037?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Zhonghao Rao,,,0
"Cost-effective valorization of 2,3-butanediol to high-value chemicals and jet fuel",https://www.cell.com/joule/fulltext/S2542-4351(26)00220-5?rss=yes,Joule,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,10.1016/j.joule.2026.102536,Andrew D. Sutton,"This work presents an optimized process for biomass-derived sustainable aviation fuel production through 2,3-butanediol. 2,3-Butanediol utilization is limited by separation from water, but this challenge is solved by reactive extraction to form dioxolanes with an aldehyde. Isobutyraldehyde formed in situ eliminates the need for an external aldehyde source, enabling the economic and environmental viability of the process. Techno-economic analyses and life cycle assessments indicate fuel and chemical production scenarios with 58% reduction in CO2 emissions.",rss_cell,0
Black start design for offshore wind–hydrogen energy Islands: Role of grid-forming battery and wind turbine technologies,https://www.sciencedirect.com/science/article/pii/S0306261926008986?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Bernardo Marques Amaral Silva,,,0
Elimination of detrimental grain boundary segregation in Garnets,https://www.nature.com/articles/s41467-026-74887-z,Physical sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Dina Fattakhova-Rohlfing,"Garnet Li7La3Zr2O12 electrolyte is considered a key enabler of solid-state batteries with Li metal electrodes, but the grain boundaries impair its performance. To date, the understanding of grain boundary structures and its impact on performance remains elusive. Here, we show that element segregation at Li7La3Zr2O12 grain boundaries critically governs Li transport and nucleation. During conventional sintering, Al, Ta, and La segregate at grain boundaries, locally depleting Li and creating space-charge layers that lower total ionic conductivity. Simultaneously, this segregation leads to higher electronic conductivity along grain boundaries, which promotes Li nucleation at grain boundary edges with increased risk of dendrite formation. The underlying mechanism of segregation is governed by both thermodynamic driving forces and diffusion kinetics. Building on this understanding, we develop a strategy to achieve segregation-free grain boundaries through a rapid sintering protocol that utilizes the onset of solid-state softening. This approach yields transparent, polycrystalline Li7La3Zr2O12 with negligible grain boundary impedance and enhanced dendrite tolerance. By elucidating the structural origins and electrochemical consequences of grain boundary segregation, this work provides a guidance for the rational optimization of solid electrolytes.",nature_html,0
Hydrogen reduced interstitial-vacancy cluster recombination in metals,https://www.nature.com/articles/s41467-026-75035-3,Physical sciences : Nature Communications subject feeds,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,,Guang-Hong Lu,"The interplay between displacement defects governs the evolution of irradiation damage in materials and is of great fundamental interests with important practical implications, from microelectronics industry to advanced nuclear system. Hydrogen, a ubiquitous impurity, is known to segregate to vacancies, but its role in altering vacancy-interstitial recombination—the key process underlying defect annihilation—has not been established. Here, using tungsten as a model system, we show that hydrogen adsorption on the inner surfaces of vacancy clusters significantly suppresses recombination with self-interstitial atoms, thereby inhibiting defect annihilation. We identify a stress-mediated mechanism in which hydrogen adsorption transforms the local stress field of vacancy clusters, weakening their long-range attraction to self-interstitial atoms. Based on this mechanism, we develop a predictive model that quantitatively relates the relative reduction of recombination radius to the hydrogen inner surface density, independent of cluster size. By integrating atomistic parametrization with multiscale simulations, we investigate the co-evolution of hydrogen and displacement defects, which show quantitative agreement with recent experiments, including the hydrogen isotope retention, distribution and desorption. Our results establish a direct link between impurity-defect interactions and defect-defect recombination, providing a physically grounded framework for understanding and controlling irradiation damage in structural materials.",nature_html,0
A mechanistic investigation of the relationship between battery energy and capacity,https://www.cell.com/joule/fulltext/S2542-4351(26)00224-2?rss=yes,Joule,2026-06-29 00:00:00 UTC,2026-06-29 00:00:00+00:00,10.1016/j.joule.2026.102540,Yuliya Preger,"Battery state of health is conventionally tracked by capacity (Ah), yet energy (Wh) is the critical metric for real-world applications. These two metrics often diverge, leading to inaccurate lifetime predictions and possible safety concerns. This work establishes and validates a theoretical framework linking this divergence to specific degradation modes with an impact of the electrode chemistry, the operating regime, the kinetics, and the depth of discharge.",rss_cell,0
