title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Non-iterative coordinated optimal scheduling for multi-microgrid distribution system under frequency-aware islanding constraints,https://www.sciencedirect.com/science/article/pii/S030626192600989X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Hongjie Jia,,,0
A resilience-aware methodology to support data center optimal allocation considering the transmission grid’s hosting capacity,https://www.sciencedirect.com/science/article/pii/S0306261926010056?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Enrico Pons,,,0
A cross-level coupled analysis of a differential-pressure PEM electrolysis cell and a water electrolysis system driven by multi-objective optimisation,https://www.sciencedirect.com/science/article/pii/S0306261926009712?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Simin Wang,,,0
Cross-sectoral carbon emission flow model based three-stage low-carbon planning framework of integrated electricity‑hydrogen-transportation system,https://www.sciencedirect.com/science/article/pii/S030626192600992X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Fushuan Wen,,,0
Dimensionality reduction framework of cathode operating conditions for PEMFC voltage behavior under high humidity: A two-index approach,https://www.sciencedirect.com/science/article/pii/S0306261926009001?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Lei Xing,,,0
Geopolitical conflict and firms’ energy transition: A quasi-natural experiment from the Russia–Ukraine conflict,https://www.sciencedirect.com/science/article/pii/S0301421526004258?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Dongyang Zhang,,,0
Degradation of polymer-electrolyte membrane fuel cells tested at 80 and 95 °C using stack hardware,https://www.sciencedirect.com/science/article/pii/S0306261926010020?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Pawel Gazdzicki,,,0
Photo-thermal synergy and bubble dynamics in an anion exchange membrane photoelectrochemical water splitting reactor under concentrated light,https://www.sciencedirect.com/science/article/pii/S0306261926009979?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Zhenyu Tian,,,0
First-life histories leave lasting imprints: decoding path-dependent fingerprints governing second-life battery degradation and safety,https://www.sciencedirect.com/science/article/pii/S0306261926010135?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Xi Zhang,,,0
Efficient dynamic-aware deep reinforcement learning for solving capacitated electric vehicle routing problems with service time windows and time-of-use electricity prices,https://www.sciencedirect.com/science/article/pii/S0306261926010159?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Badong Chen,,,0
"Do renewable portfolio standards moderate the emissions-growth relationship? Evidence from U.S. States, 2001–2022",https://www.sciencedirect.com/science/article/pii/S0301421526004131?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Steven R. Miller,,,0
"Multi-objective optimisation of CCUS supply chains: Bridging economic, environmental, and safety performance",https://www.sciencedirect.com/science/article/pii/S0306261926009992?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Lazaros G. Papageorgiou,,,0
Conflict-averse federated multi-task learning for power system stability assessment,https://www.sciencedirect.com/science/article/pii/S0306261926010172?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Chao Ren,,,0
Sample-efficient LLM fault diagnosis for HVAC systems via active sampling and SHAP-guided evidence condensation,https://www.sciencedirect.com/science/article/pii/S0306261926010354?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Zhenqian Chen,,,0
Physics-informed reinforcement learning for energy-efficient minute-scale control of split-type air-conditioning systems: Experimental validation on real hardware,https://www.sciencedirect.com/science/article/pii/S0306261926010561?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Yiyang Zhang,,,0
Performance evaluation and transient characteristics of a kerosene-fueled SOFC-GT hybrid aviation power system for long-endurance UAVs under multi-scenario operation,https://www.sciencedirect.com/science/article/pii/S0306261926010809?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Lingzhi Han,,,0
Assessing scale-dependent aeroelastic load responses of 5 MW and 22 MW wind turbines under varying atmospheric stability,https://www.sciencedirect.com/science/article/pii/S0306261926010299?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Wei Yu,,,0
How does AI family drive the industrial chain upgrading of solar cells?,https://www.sciencedirect.com/science/article/pii/S0306261926010573?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,You-hua Chen,,,0
Data-driven perspectives on pyrolysis of heterogeneous solid waste for hydrogen production: A comprehensive review,https://www.sciencedirect.com/science/article/pii/S0306261926010123?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Xiao-Hu Dai,,,0
Sustainable power through fuel cells: Applications and prospects in stationary and transportation sectors,https://www.sciencedirect.com/science/article/pii/S0306261926010081?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Iftikhar Hussain,,,0
An evolutionary planning model for hydrogen infrastructure with state transitions and endogenous hierarchy formation: A case study of the Beijing-Tianjin-Hebei region,https://www.sciencedirect.com/science/article/pii/S0306261926010330?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Xiaoyu Li,,,0
Power and parity: Viewing energy poverty from the lens of gender inequality in the developing countries,https://www.sciencedirect.com/science/article/pii/S0301421526004209?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-07-12 00:00:00 UTC,2026-07-12 00:00:00+00:00,,Tanaya Saha,,,0
