title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
From thermodynamically metastable to stable: Stimuli-independent transformable nanophotosensitizers for practical photodynamic therapy,https://www.cell.com/matter/fulltext/S2590-2385(26)00276-6?rss=yes,,Matter,2026-07-07 00:00:00+00:00,10.1016/j.matt.2026.102913,Jinfeng Zhang,,"A key technical bottleneck in further translation of cancer nanomedicine is balancing deep tissue penetration with long-term retention. This study reports a stimuli-independent transformable nanophotosensitizer (SITNPS) that penetrates tumors as nanospheres and gradually converts into nanorods, prolonging tumor residence. SITNPS can be activated by either two-photon laser or smartphone torch excitation and facilitates repeated light treatments after a single administration, paving an accessible route toward more practical cancer phototherapy.",rss_cell,,从热力学亚稳态到稳定：用于实际光动力治疗的独立于刺激的可转化纳米光敏剂,癌症纳米医学进一步转化的一个关键技术瓶颈是平衡深层组织渗透与长期保留。这项研究报告了一种不依赖刺激的可转化纳米光敏剂（SITNPS），它以纳米球的形式穿透肿瘤，并逐渐转化为纳米棒，从而延长肿瘤的停留时间。 SITNPS 可以通过双光子激光或智能手机火炬激发来激活，并有助于在单次给药后重复进行光治疗，为更实用的癌症光疗铺平了一条可行的途径。,,d1cb05c9502d4589
Sequential Zn2+-H+ storage in a 2D conductive metal-organic framework for advanced aqueous zinc-ion battery,https://www.cell.com/chem/fulltext/S2451-9294(26)00195-6?rss=yes,,Chem,2026-07-07 00:00:00+00:00,10.1016/j.chempr.2026.103129,Sarah S. Park,,"The conductive 2D MOF Cu3(HHTATP)2 addresses H+-induced side reactions in acidic aqueous zinc-ion batteries by enabling voltage-separated sequential Zn2+ and H+ storage. Its multi-site redox chemistry, including reversible H+-mediated amine/imine conversion at pendant amines, suppresses LDH-related interference while affording high capacity, rapid ion diffusion, and excellent rate capability.",rss_cell,,用于先进水性锌离子电池的二维导电金属有机框架中的连续 Zn2+-H+ 存储,导电 2D MOF Cu3(HHTATP)2 通过实现电压分离的连续 Zn2+ 和 H+ 存储来解决酸性水性锌离子电池中 H+ 引起的副反应。其多位点氧化还原化学，包括侧胺上可逆的 H+ 介导的胺/亚胺转化，可抑制 LDH 相关干扰，同时提供高容量、快速离子扩散和出色的倍率性能。,,ba3be58c859722e6
Switching from insertion to conversion for multielectron aqueous vanadium batteries,https://www.nature.com/articles/s41563-026-02666-8,,Nature Materials,2026-07-07 00:00:00+00:00,10.1038/s41563-026-02666-8,Dongliang Chao,,"Conventional vanadium chemistries have been hindered by limited capacity inherent to the ion-insertion mechanism and modest redox potentials in near-neutral media, constraining their suitability for high-energy aqueous batteries. Here we demonstrate a conversion-type vanadium redox that delivers concomitant superiority in capacity and potential for aqueous batteries. OH−-mediated chemical activation promotes V–O bond cleavage, thereby driving a transition from the single-electron insertion reaction to the four-electron conversion reaction. As confirmed by in situ synchrotron characterizations, a tailored mesoporous architecture enriches local OH−, facilitating the reversible conversion between V2O3 and Na3VO4. The conversion anode delivers a high specific capacity of 700 mAh g−1 with 98% vanadium utilization, a low redox potential of −0.95 V versus standard hydrogen electrode and reversible cycling over 3,000 cycles. An alkaline Ni–V battery is fabricated, with a projected whole-battery-level energy density of up to 110 Wh kg−1. This work paves the way to tuning the reaction pathway and offers insights into multielectron redox design for next-generation aqueous batteries.",nature_html,,多电子水性钒电池从插入切换到转换,"传统的钒化学物质受到离子插入机制固有的有限容量和近中性介质中适度的氧化还原电位的阻碍，限制了它们对高能水电池的适用性。在这里，我们展示了一种转换型钒氧化还原剂，它在水性电池的容量和潜力方面同时具有优越性。 OH−介导的化学活化促进V-O键断裂，从而驱动从单电子插入反应到四电子转换反应的转变。原位同步加速器表征证实，定制的介孔结构丰富了局部 OH−，促进 V2O3 和 Na3VO4 之间的可逆转化。该转换阳极具有 700 mAh g−1 的高比容量，钒利用率为 98%，与标准氢电极相比，氧化还原电位低至 -0.95 V，可逆循环超过 3,000 次。制造出碱性 Ni-V 电池，预计整个电池级能量密度高达 110 Wh kg−1。这项工作为调整反应途径铺平了道路，并为下一代水性电池的多电子氧化还原设计提供了见解。",,38d397b516350c8b
Author Correction: Eliminating lead-exposure in nebulization therapy by lead-free piezoelectric,https://www.nature.com/articles/s41467-026-74792-5,,Physical sciences : Nature Communications subject feeds,2026-07-07 00:00:00+00:00,,Wen Gong,,,,,作者更正：通过无铅压电消除雾化治疗中的铅暴露,,,d1e2441af62f67d9
Publisher Correction: A 98-qubit trapped-ion quantum computer with all-to-all connectivity,https://www.nature.com/articles/s41586-026-10882-0,,Nature,2026-07-07 00:00:00+00:00,10.1038/s41586-026-10882-0,Justin G. Bohnet,,,,,出版商更正：具有全方位连接的 98 量子位俘获离子量子计算机,,,963a7f4719821e08
Listen to Gen Z when it comes to AI in education,https://www.nature.com/articles/d41586-026-02110-6,,Nature,2026-07-07 00:00:00+00:00,10.1038/d41586-026-02110-6,Eleonora Catena,,Letter to the Editor,nature_html,,聆听 Z 世代谈论教育领域的人工智能,给编辑的信,,ae1bdcc0dc2b10e8
Say hello to hard helium,https://www.nature.com/articles/d41586-026-02101-7,,Nature,2026-07-07 00:00:00+00:00,10.1038/d41586-026-02101-7,,,"The first solidification of the second-lightest element, and evidence of an ancient salt-water lake in Peru, in this week’s pick from the Nature archive. Snippets from Nature’s past.",nature_html,,向硬氦问好,本周从《自然》档案中挑选的第二轻元素的首次凝固，以及秘鲁古代咸水湖的证据。大自然过去的片段。,,d8f5adba1f28f084
How long can humans live? All evidence points to a maximum of 125 years,https://www.nature.com/articles/d41586-026-02111-5,,Nature,2026-07-07 00:00:00+00:00,10.1038/d41586-026-02111-5,Jan Vijg,,Letter to the Editor,nature_html,,人类能活多久？所有证据均表明最长可达 125 年,给编辑的信,,3cfa2f72da2c7640
How to widen access to the critical minerals that the world needs,https://www.nature.com/articles/d41586-026-02100-8,,Nature,2026-07-07 00:00:00+00:00,10.1038/d41586-026-02100-8,Grégoire Rota-Graziosi,,A patent pool and licensing architecture would enable more widespread use of key minerals than would decades of mining and refining investment alone. A patent pool and licensing architecture would enable more widespread use of key minerals than would decades of mining and refining investment alone.,nature_html,,如何扩大对世界所需的关键矿物的获取,与数十年的采矿和精炼投资相比，专利池和许可架构将使关键矿物得到更广泛的使用。与数十年的采矿和精炼投资相比，专利池和许可架构将使关键矿物得到更广泛的使用。,,c45297b0eeec76ab
Body-plan organizer in comb jellies hints at animal ancestry,https://www.nature.com/articles/d41586-026-02040-3,,Nature,2026-07-07 00:00:00+00:00,10.1038/d41586-026-02040-3,Pawel Burkhardt,,Transplantation experiments in evolutionarily distinct animal groups reveal conserved mechanisms underlying tissue organization during development. Transplantation experiments in evolutionarily distinct animal groups reveal conserved mechanisms underlying tissue organization during development.,nature_html,,栉水母的身体规划组织者暗示动物血统,在进化上不同的动物群体中进行的移植实验揭示了发育过程中组织组织的保守机制。在进化上不同的动物群体中进行的移植实验揭示了发育过程中组织组织的保守机制。,,18501e3ca3f2bdd6
Save Hubble: the race to preserve the space telescope kicks off,https://www.nature.com/articles/d41586-026-02000-x,,Nature,2026-07-07 00:00:00+00:00,10.1038/d41586-026-02000-x,Rogier Windhorst,,The orbiting observatory’s unique vision and public support continue to be crucial for understanding the Universe. The orbiting observatory’s unique vision and public support continue to be crucial for understanding the Universe.,nature_html,,拯救哈勃：保护太空望远镜的竞赛拉开帷幕,轨道天文台的独特愿景和公众支持对于理解宇宙仍然至关重要。轨道天文台的独特愿景和公众支持对于理解宇宙仍然至关重要。,,40bd8a1f648b2153
Keep the Hubble and James Webb Space Telescopes alive — the science is worth the price tag,https://www.nature.com/articles/d41586-026-02095-2,,Nature,2026-07-07 00:00:00+00:00,10.1038/d41586-026-02095-2,,,These collaborations are delivering scientific discoveries beyond most astronomers’ dreams. These collaborations are delivering scientific discoveries beyond most astronomers’ dreams.,nature_html,,让哈勃和詹姆斯·韦伯太空望远镜保持活力——科学价值不菲,这些合作正在带来超出大多数天文学家梦想的科学发现。这些合作正在带来超出大多数天文学家梦想的科学发现。,,5581d42f6fcf7d65
How to avoid dementia — what the science really says,https://www.nature.com/articles/d41586-026-02098-z,,Nature,2026-07-07 00:00:00+00:00,10.1038/d41586-026-02098-z,Helen Pearson,,"Ambitious studies have been examining the protective effects of diet, exercise and socializing — with surprising results. Ambitious studies have been examining the protective effects of diet, exercise and socializing — with surprising results.",nature_html,,如何避免痴呆症——科学的真实说法,雄心勃勃的研究一直在检验饮食、锻炼和社交的保护作用，结果令人惊讶。雄心勃勃的研究一直在检验饮食、锻炼和社交的保护作用，结果令人惊讶。,,a733ab7c71fe32f5
Grid integration for green hydrogen in Kenya,https://www.nature.com/articles/s44359-026-00199-6,,Nature Reviews Clean Technology,2026-07-07 00:00:00+00:00,10.1038/s44359-026-00199-6,Matthew Allinson,,An article in Environmental Science & Technology models green hydrogen production in Kenya.,nature_html,,肯尼亚绿色氢能并网,《环境科学与技术》中的一篇文章模拟了肯尼亚的绿色氢生产。,,88a2e5b827b9ac99
Bridging the water gap,https://www.nature.com/articles/s44359-026-00200-2,,Nature Reviews Clean Technology,2026-07-07 00:00:00+00:00,10.1038/s44359-026-00200-2,Rita Leones,,An article in Energy & Environmental Science proposes a sub-nanometre ruthenium cluster catalyst to improve the efficiency of green hydrogen production in anion exchange membrane water electrolysers.,nature_html,,弥合水缺口,《能源与环境科学》上的一篇文章提出了一种亚纳米钌簇催化剂，以提高阴离子交换膜水电解槽中绿色氢气生产的效率。,,e1045dc1eb2769a7
Daily briefing: Three decades of Dolly,https://www.nature.com/articles/d41586-026-02136-w,,Nature,2026-07-07 00:00:00+00:00,10.1038/d41586-026-02136-w,Flora Graham,,"Look back at the thirty years of advances since the birth of Dolly the sheep. Plus, what the science says about staving off dementia and a call to preserve the Hubble space telescope. Look back at the thirty years of advances since the birth of Dolly the sheep. Plus, what the science says about staving off dementia and a call to preserve the Hubble space telescope.",nature_html,,每日简报：多莉的三十年,回顾一下自小羊多莉诞生以来三十年来的进步。另外，科学界对预防痴呆症的看法以及保护哈勃太空望远镜的呼吁。回顾一下自小羊多莉诞生以来三十年来的进步。另外，科学界对预防痴呆症的看法以及保护哈勃太空望远镜的呼吁。,,f0fa725ef3c02313
‘Humanizer’ tool can erase signs of AI-written text — alarming scientists,https://www.nature.com/articles/d41586-026-02105-3,,Nature,2026-07-07 00:00:00+00:00,10.1038/d41586-026-02105-3,Edward Chen,,Tool directs text-generation systems to remove constructions associated with artificial intelligence in research papers and grant proposals. Tool directs text-generation systems to remove constructions associated with artificial intelligence in research papers and grant proposals.,nature_html,,“Humanizer”工具可以消除人工智能书写文本的迹象——令科学家们震惊,该工具指导文本生成系统删除研究论文和资助提案中与人工智能相关的结构。该工具指导文本生成系统删除研究论文和资助提案中与人工智能相关的结构。,,640c18f950db40d0
AI can cause harm: safeguards must catch up,https://www.nature.com/articles/d41586-026-02109-z,,Nature,2026-07-07 00:00:00+00:00,10.1038/d41586-026-02109-z,Ziv Ben-Zion,,Letter to the Editor,nature_html,,人工智能可能造成伤害：保障措施必须跟上,给编辑的信,,5b29109b6195b088
Boundary-Bulk Interplay in Nonlinear Topological Transport,https://www.nature.com/articles/s41467-026-75369-y,,Physical sciences : Nature Communications subject feeds,2026-07-07 00:00:00+00:00,,Cui-Zu Chang,,"Nonlinear transport provides a powerful probe of the quantum geometry of electronic wavefunctions in topological materials. While nonlinear responses from bulk quantum geometry and band topology are well understood, the role of boundary modes remains largely unexplored. In this work, we demonstrate boundary-bulk interplay in nonlinear transport, including second-harmonic Hall and nonreciprocal longitudinal responses, in molecular beam epitaxy-grown magnetic topological insulator heterostructures. We find that the nonlinear transport is maximized when the sample is tuned slightly away from well-quantized quantum anomalous Hall and axion insulator states. The sign and amplitude of the nonlinear responses depend on electrode configuration, magnetic order, and carrier type. Supported by symmetry analysis and nonlinear Landauer-Büttiker formalism, our findings demonstrate that nonlinear transport is governed by the interplay between boundary and bulk states. Our work highlights the critical role of electrodes in nonlinear transport and establishes boundary modes as a key origin of the giant nonlinear response in nearly bulk-insulating topological materials.",nature_html,,非线性拓扑输运中的边界体相互作用,非线性输运为拓扑材料中电子波函数的量子几何提供了有力的探索。虽然体量子几何和能带拓扑的非线性响应已被很好地理解，但边界模式的作用仍然很大程度上未被探索。在这项工作中，我们展示了分子束外延生长的磁性拓扑绝缘体异质结构中非线性输运中的边界体相互作用，包括二次谐波霍尔和不可逆纵向响应。我们发现，当样本稍微远离量子化的量子反常霍尔和轴子绝缘体态时，非线性输运会最大化。非线性响应的符号和幅度取决于电极配置、磁序和载流子类型。在对称分析和非线性 Landauer-Büttiker 形式主义的支持下，我们的研究结果表明非线性输运受边界态和体态之间的相互作用控制。我们的工作强调了电极在非线性传输中的关键作用，并将边界模式确立为近体绝缘拓扑材料中巨大非线性响应的关键起源。,,c2f7b744b643e69c
Scaling biodiversity-stability relationships from populations to meta-communities across trophic levels,https://www.nature.com/articles/s41467-026-75366-1,,Biological sciences : Nature Communications subject feeds,2026-07-07 00:00:00+00:00,,Georg Albert,,"Ecological stability is essential for maintaining ecosystem functioning, but may be imperiled by biodiversity loss. Although the scaling of diversity-stability relationships from populations to communities and metacommunities has been studied within single trophic levels, it remains poorly understood when considering interactions between trophic levels. Here, we utilize data collected from a large-scale forest biodiversity experiment to investigate the scaling of temporal stability from populations, to communities, and meta-communities in a plant-herbivore system, allowing us to disentangle the relative role of top-down and bottom-up regulation. We observe that biodiversity has generally stabilizing effects within and between trophic levels. Specifically, species diversity of herbivores shows strong stabilizing top-down effects by enhancing species stability and asynchrony of plants that cascade to higher levels of organization. In contrast, bottom-up effects play a much smaller role. Our study therefore highlights the importance of top-down processes in safeguarding plant stability across levels of organization, while simultaneously providing a framework that allows the investigation of the multi-layered nature of stability mechanisms that needs to be considered for a successful and sustainable ecosystem management.",nature_html,,将生物多样性与稳定性关系从种群扩展到跨营养级别的元群落,生态稳定性对于维持生态系统功能至关重要，但可能因生物多样性丧失而受到威胁。尽管已经在单一营养级内研究了从种群到群落和元群落的多样性-稳定性关系的尺度，但在考虑营养级之间的相互作用时，人们仍然知之甚少。在这里，我们利用从大规模森林生物多样性实验中收集的数据来研究植物-草食动物系统中从种群到群落和元群落的时间稳定性的尺度，使我们能够理清自上而下和自下而上监管的相对作用。我们观察到，生物多样性在营养级内部和营养级之间通常具有稳定作用。具体而言，食草动物的物种多样性通过增强物种稳定性和级联到更高级别组织的植物的异步性，表现出强大的自上而下的稳定效应。相比之下，自下而上的效应发挥的作用要小得多。因此，我们的研究强调了自上而下的流程在跨组织层面维护植物稳定性方面的重要性，同时提供了一个框架，允许调查稳定机制的多层性质，需要考虑成功和可持续的生态系统管理。,,1efc9338dac35616
Mechanically locking enzymes in covalent organic frameworks via light-responsive nanohands for stable biocatalysis,https://www.nature.com/articles/s41467-026-75314-z,,Physical sciences : Nature Communications subject feeds,2026-07-07 00:00:00+00:00,,Qiang Chen,,"Enzyme immobilization is pivotal to sustainable biocatalysis, yet the most widespread protocol of physical adsorption on static porous supports suffers from enzyme leakage and short catalytic lifespan. We introduce a dynamic-pore mechano-locking strategy employing tetrafluoroazobenzene-engineered covalent organic frameworks (COFs), where visible-light-mediated isomerization enables precise and reversible pore-size variation for adaptive enzyme confinement. This approach significantly enhances immobilization stability across diverse enzymes, improving the retention of horseradish peroxidase, cytochrome c, and laccase by 6.7-, 9.7-, and 1.8-fold, respectively. Mechanically locked formate dehydrogenase retained 99.2% activity after five cycles, surpassing most prior systems. In continuous-flow microreactors, productivity sustained over 22000 min, extending half-life 47-fold versus static-pore counterparts. Experimental and computational analyses reveal that synergistic pore compression and nanohands embedding during photoresponsive locking induce enzyme conformational restructuring and restricted residue mobility. This platform enables ultra-stable enzyme immobilization by orchestrating adaptive pore engineering with mechanically reinforced biocompatible interactions, unlocking broad potential for green biomanufacturing.",nature_html,,通过光响应纳米手将酶机械锁定在共价有机框架中，以实现稳定的生物催化,酶固定化对于可持续生物催化至关重要，但静态多孔载体上最广泛的物理吸附方案存在酶泄漏和催化寿命短的问题。我们引入了一种采用四氟偶氮苯工程共价有机框架（COF）的动态孔机械锁定策略，其中可见光介导的异构化能够实现精确且可逆的孔径变化，从而实现自适应酶限制。这种方法显着增强了多种酶的固定稳定性，将辣根过氧化物酶、细胞色素 c 和漆酶的保留分别提高了 6.7、9.7 和 1.8 倍。机械锁定的甲酸脱氢酶在五个循环后保留了 99.2% 的活性，超过了大多数现有系统。在连续流微反应器中，生产率持续超过 22000 分钟，半衰期比静态孔反应器延长了 47 倍。实验和计算分析表明，光响应锁定过程中协同孔压缩和纳米手嵌入会诱导酶构象重组并限制残基迁移率。该平台通过协调适应性孔工程与机械强化的生物相容性相互作用，实现超稳定的酶固定化，释放绿色生物制造的广泛潜力。,,78af670cc0803aa4
Membrane-anchored DNA nanodevice with allosteric aptamer arms enables parallel probing and on-site drug delivery,https://www.nature.com/articles/s41467-026-75300-5,,Biological sciences : Nature Communications subject feeds,2026-07-07 00:00:00+00:00,,Chang Xue,,"DNA-based molecular computation enables targeting of cells via multiple surface receptors. However, existing platforms are often limited to single-receptor detection per operation or rely on freely diffusing components, a common source of off-target interference. Here we show an intelligent DNA nanodevice (DND) that integrates multivalent recognition, logic‑gated computation, and spatially precise drug delivery in a single nanostructure. The DND comprises a doxorubicin-loaded tetrahedral DNA framework (tFNA@Dox) connected via three allosteric aptamer arms to a cholesterol-modified membrane anchor. Simultaneous binding of all three aptamers triggers an AND‑logic gate, releasing tFNA@Dox specifically at the target cell membrane. This localized sense‑and‑act mechanism maximizes therapeutic specificity and minimizes systemic exposure. In tumor-bearing mice, DND@Dox effectively accumulated in tumors, significantly inhibited tumor growth under local and systemic administration, and reduced systemic toxicity. This work establishes a versatile platform for logic‑controlled, multimarker‑guided cancer theranostics.",nature_html,,具有变构适体臂的膜锚定 DNA 纳米装置可实现并行探测和现场药物输送,基于 DNA 的分子计算能够通过多个表面受体靶向细胞。然而，现有平台通常仅限于每次操作的单个受体检测，或者依赖于自由扩散的成分，这是脱靶干扰的常见来源。在这里，我们展示了一种智能 DNA 纳米器件 (DND)，它将多价识别、逻辑门控计算和空间精确药物输送集成在单个纳米结构中。 DND 包含负载阿霉素的四面体 DNA 框架 (tFNA@Dox)，通过三个变构适体臂连接到胆固醇修饰的膜锚。所有三个适体的同时结合会触发 AND 逻辑门，从而在靶细胞膜上特异性释放 tFNA@Dox。这种局部的感知和行动机制最大限度地提高了治疗特异性并最大限度地减少了全身暴露。在荷瘤小鼠中，DND@Dox在肿瘤中有效积累，在局部和全身给药下显着抑制肿瘤生长，并降低全身毒性。这项工作为逻辑控制、多标志物引导的癌症治疗诊断建立了一个多功能平台。,,327de7fa385ff877
Environment geometry alters sequential route learning and its integration into cognitive maps,https://www.nature.com/articles/s41467-026-75129-y,,Biological sciences : Nature Communications subject feeds,2026-07-07 00:00:00+00:00,,Thackery Brown,,"Researchers hypothesize that geometric irregularities can impede spatial memory by distorting neural metrics of space provided by entorhinal grid cells. However, irregularly-shaped geometries could also contribute orientation information that benefits spatial memory. Moreover, serial order effects could counteract or amplify geometry effects during route navigation. Our study directly tests how effects of environment geometry (trapezoid and square) and series in route navigation interact to influence spatial memory in a virtual navigation task. We uncover effects of environment geometry predicted by grid cell models and serial order effects predicted by path integration models. Critically, our results demonstrate that these effects combine in an additive manner, such that location memory toward the end of a route in regions with the largest geometric irregularities (trapezoid) yield the worst spatial memory. Additionally, self-report measures of navigational ability are associated with increased sensitivity to geometric irregularities, emphasizing the essential role of individual differences in navigation.",nature_html,,环境几何改变了顺序路线学习及其与认知地图的整合,研究人员推测，几何不规则性会扭曲内嗅网格细胞提供的空间神经度量，从而阻碍空间记忆。然而，不规则形状的几何形状也可以提供有利于空间记忆的方向信息。此外，序列顺序效应可以抵消或放大路线导航期间的几何效应。我们的研究直接测试环境几何形状（梯形和正方形）和路线导航中的系列的影响如何相互作用以影响虚拟导航任务中的空间记忆。我们揭示了网格单元模型预测的环境几何效应和路径集成模型预测的串行顺序效应。重要的是，我们的结果表明，这些效应以累加的方式结合在一起，使得在具有最大几何不规则性（梯形）的区域中接近路线末端的位置记忆产生最差的空间记忆。此外，导航能力的自我报告测量与对几何不规则性的敏感性增加相关，强调了个体差异在导航中的重要作用。,,5be4d128a3bf1799
Allelic variation of an LRR only protein confers dual pathogen resistance in Arabidopsis,https://www.nature.com/articles/s41467-026-75012-w,,Biological sciences : Nature Communications subject feeds,2026-07-07 00:00:00+00:00,,Jianquan Liu,,"Plants utilize versatile leucine-rich repeat (LRR) proteins to perceive diverse pathogen-derived signals, thereby activating or suppressing defense responses. However, the specific roles of LRR-only proteins in pathogen-specific resistance remain largely unclear. Here, we show that allelic variations in an Arabidopsis thaliana LRR-only gene, LEUCINE-RICH REPEAT IMMUNE PROTEIN 1 (LRIP1), underlies dual functions in combating distinct pathogens. An allele common in arid regions confers resistance to Pseudomonas syringae pv. tomato (Pst) bacteria via salicylic acid (SA) signaling pathway, whereas an allele enriched in high-precipitation regions protects against Botrytis cinerea fungus via camalexin biosynthesis. Divergence in promoter and coding sequences between the two alleles modulates gene expression and elicitor-associated immune responses, thereby promoting pathogen-specific complex formation with BRASSINOSTEROID INSENSITIVE 1 (BRI1)-ASSOCIATED RECEPTOR KINASE 1 (BAK1). Globally distributed A. thaliana accessions carry two distinct LRIP1 allele groups that correlate with local precipitation conditions. These findings demonstrate that a single LRR-only gene can evolve environmentally adapted alleles that optimize immunity against different pathogens in contrasting habitats.",nature_html,,仅 LRR 蛋白的等位基因变异赋予拟南芥双重病原体抗性,植物利用多功能的富含亮氨酸重复序列（LRR）蛋白来感知多种病原体来源的信号，从而激活或抑制防御反应。然而，LRR-only 蛋白在病原体特异性抗性中的具体作用仍不清楚。在这里，我们发现拟南芥 LRR 基因富含亮氨酸重复免疫蛋白 1 (LRIP1) 的等位基因变异是对抗不同病原体的双重功能的基础。干旱地区常见的等位基因赋予对丁香假单胞菌 pv. 的抗性。番茄（Pst）细菌通过水杨酸（SA）信号通路发挥作用，而富含在高降水区域的等位基因则通过camalexin生物合成防止灰葡萄孢真菌。两个等位基因之间启动子和编码序列的差异可调节基因表达和激发子相关的免疫反应，从而促进与油菜素类固醇不敏感 1 (BRI1) 相关受体激酶 1 (BAK1) 形成病原体特异性复合物。全球分布的拟南芥种质携带两个与当地降水条件相关的不同 LRIP1 等位基因组。这些发现表明，单个仅含有 LRR 的基因可以进化出适应环境的等位基因，从而优化不同栖息地中针对不同病原体的免疫力。,,833c18b955bcc2f3
Substrate recognition and transport mechanism of the human proton-coupled amino-acid transporter 1 (SLC36A1),https://www.nature.com/articles/s41467-026-75306-z,,Biological sciences : Nature Communications subject feeds,2026-07-07 00:00:00+00:00,,Maojun Yang,,"The proton-coupled amino-acid transporter SLC36A1 (hPAT1) is an atypical H⁺-driven carrier and mediates the intestinal absorption of a wide array of zwitterionic amino-acid analogs, including many compounds with central nervous-system (CNS) activity, as well as the activation of the mTORC1 pathway and the export of amino acids from lysosomes, thereby maintaining cellular amino-acid homeostasis. Here, we present the cryo-EM structures of a member of the SLC36 family, hPAT1, in its apo state and in complex with three chemically distinct substrates, including the α-amino acid D-serine, the β-amino acid nipecotic acid, and the heterocyclic drug D-cycloserine, at resolutions of 3.4–3.5 Å. Despite their chemical diversity, all ligands adopt a spatially convergent binding mode, elucidating the structural basis for PAT1’s broad substrate promiscuity. In addition, we identify E270 as a potential proton-binding site. Together, these findings provide structural insights into the molecular mechanism of proton-coupled amino acid transport. Notably, the cryo-EM structure of PAT1 bound to D-cycloserine illustrates a viable oral CNS drug delivery strategy: exploiting polar scaffolds to achieve transporter-mediated intestinal absorption and blood–brain barrier penetration without relying on high lipophilicity.",nature_html,,人质子偶联氨基酸转运蛋白1（SLC36A1）的底物识别和转运机制,质子耦合氨基酸转运蛋白 SLC36A1 (hPAT1) 是一种非典型 H⁺ 驱动的载体，介导多种两性离子氨基酸类似物的肠道吸收，包括许多具有中枢神经系统 (CNS) 活性的化合物，以及 mTORC1 途径的激活和溶酶体中氨基酸的输出，从而维持细胞氨基酸稳态。在这里，我们展示了 SLC36 家族成员 hPAT1 的冷冻电镜结构，其处于 apo 状态，并与三种化学上不同的底物形成复合物，包括 α-氨基酸 D-丝氨酸、β-氨基酸尼哌酸和杂环药物 D-环丝氨酸，分辨率为 3.4-3.5 Å。尽管化学多样性不同，但所有配体均采用空间汇聚的结合模式，阐明了 PAT1 广泛底物混杂性的结构基础。此外，我们将 E270 确定为潜在的质子结合位点。总之，这些发现为质子耦合氨基酸运输的分子机制提供了结构见解。值得注意的是，PAT1 与 D-环丝氨酸结合的冷冻电镜结构说明了一种可行的口服 CNS 药物递送策略：利用极性支架实现转运蛋白介导的肠道吸收和血脑屏障渗透，而不依赖于高亲脂性。,,d90b07ed62ea749c
The OsMYB4 transcription factor enables coordinated improvement of grain yield and quality in rice,https://www.nature.com/articles/s41467-026-75179-2,,Biological sciences : Nature Communications subject feeds,2026-07-07 00:00:00+00:00,,Jianmin Wan,,"The endosperm is the predominant storage organ for starch and storage proteins in cereal grains, which also determines both grain yield and quality. Although key enzymes involved in the biosynthesis of starch and storage proteins have been identified, the underlying regulatory mechanisms remain largely obscure. In this study, we identified OsMYB4, a MYB transcription factor, specifically expressed in rice (Oryza sativa L.) endosperm. Loss-of-function of OsMYB4 led to increased grain chalkiness, accompanied by reduced amylose and protein contents as well as decreased grain yield. OsMYB4 directly binds to the promoters of multiple genes involved in starch and storage protein synthesis to activate their transcription. It also forms protein complexes with multiple transcription factors to synergistically regulate grain yield and quality. In addition, OsMYB4 was directly activated by RISBZ1, a key regulator of storage reserve accumulation. Moreover, overexpression of OsMYB4 resulted in larger grains and enhanced yield. Notably, natural variation analysis revealed that the beneficial haplotype OsMYB4-Hap1 is positively associated with increased grain weight and superior quality. In conclusion, our results demonstrate the regulatory role of OsMYB4 for grain development, which provides valuable genetic resources for simultaneously improving grain yield and quality in rice.",nature_html,,OsMYB4转录因子可协调提高水稻产量和品质,胚乳是谷物中淀粉和蛋白质的主要储存器官，也决定谷物的产量和品质。尽管淀粉和储存蛋白生物合成中涉及的关键酶已被确定，但潜在的调节机制仍然很大程度上不清楚。在这项研究中，我们鉴定了 OsMYB4，一种 MYB 转录因子，在水稻 (Oryza sativa L.) 胚乳中特异性表达。 OsMYB4 功能丧失导致谷物垩白度增加，同时直链淀粉和蛋白质含量减少以及谷物产量下降。 OsMYB4 直接与参与淀粉和储存蛋白合成的多个基因的启动子结合以激活它们的转录。它还与多种转录因子形成蛋白质复合物，协同调节谷物产量和质量。此外，OsMYB4 直接被 RISBZ1 激活，RISBZ1 是存储储备积累的关键调节因子。此外，OsMYB4 的过度表达导致籽粒变大并提高产量。值得注意的是，自然变异分析表明，有益的单倍型 OsMYB4-Hap1 与增加粒重和优良品质呈正相关。总之，我们的结果证明了OsMYB4对谷物发育的调节作用，为同时提高水稻产量和品质提供了宝贵的遗传资源。,,3c50305b2695ed27
